DAY_ID,ACCOUNT_DIM_ID,DAILY_BALANCE_AMT,EFF_DT,END_DT
2023-11-29,13203,2963.5,2022-05-09,
2023-12-23,30398,3762.48,2018-08-22,
2023-07-13,11734,5908.2,2017-11-06,
2023-01-31,84919,6654.13,2019-01-06,
2023-03-20,78853,209.19,2017-07-24,
2023-10-19,91789,8883.09,2016-05-13,
2023-11-12,84415,5929.22,2018-09-07,
2023-07-03,59261,1020.12,2020-01-02,
2023-10-22,46618,568.04,2015-02-20,
2023-01-13,89309,807.06,2019-01-04,
2023-02-23,30123,3082.89,2020-08-26,
2023-07-27,81647,9578.65,2017-09-05,
2023-05-19,82421,9494.64,2018-05-02,2023-07-09
2023-07-08,26338,2688.49,2015-06-17,
2023-06-04,7518,1899.36,2021-10-09,
2023-02-14,72095,4711.12,2020-10-29,
2023-02-27,47270,5423.07,2019-12-25,
2023-08-13,97338,220.28,2020-10-07,
2023-04-21,7098,4837.82,2015-09-10,
2023-12-28,87530,8310.24,2022-10-11,
2023-05-13,3847,2303.15,2017-06-24,
2023-02-17,3966,228.25,2022-06-17,
2023-06-24,80200,5129.61,2017-07-10,
2023-07-28,89109,2401.05,2019-05-19,
2023-03-28,44984,7925.43,2018-07-24,
2023-11-19,51291,840.0,2019-04-15,
2023-11-11,12893,4957.11,2018-11-16,2023-05-10
2023-07-13,90464,674.2,2019-07-21,
2023-10-13,73078,8965.96,2015-07-04,2023-11-14
2023-09-14,22901,3110.4,2015-12-23,
2023-09-16,48183,3337.7,2019-01-20,
2023-12-22,46036,5745.14,2017-01-08,
2023-10-01,5247,8488.28,2020-04-07,
2023-04-24,2719,3403.11,2020-05-20,
2023-01-17,89156,4156.33,2016-07-21,
2023-11-30,30780,6838.85,2021-10-29,
2023-04-17,85708,1463.43,2019-12-20,
2023-05-28,58309,4067.85,2016-01-13,
2023-02-05,55706,7536.31,2020-08-02,
2023-01-01,6129,5446.48,2021-12-04,
2023-12-20,14043,8242.75,2016-01-15,
2023-06-28,75724,2596.17,2019-11-18,
2023-07-15,61695,3356.79,2015-01-17,
2023-05-03,91259,2293.09,2018-06-13,
2023-03-26,75878,4731.81,2016-01-09,
2023-08-27,88112,2737.36,2015-05-23,
2023-10-16,65040,5039.79,2018-12-06,
2023-09-08,949,8051.34,2015-04-30,
2023-05-07,44191,593.54,2018-05-25,
2023-07-03,9066,9671.08,2022-09-19,
2023-09-22,73693,2082.39,2021-05-17,
2023-01-05,64171,649.45,2018-09-10,
2023-08-07,87276,8727.4,2016-08-05,
2023-09-07,60938,3788.01,2019-02-28,
2023-12-10,54819,2411.93,2017-11-09,
2023-04-06,94451,9293.9,2019-03-26,
2023-03-31,45656,8202.24,2017-09-19,
2023-10-31,48420,7836.63,2016-01-03,
2023-10-24,11521,2121.82,2022-02-19,
2023-11-23,85746,6386.44,2021-02-01,
2023-10-24,22656,1183.93,2015-09-17,
2023-03-20,81198,7322.48,2017-05-11,
2023-11-15,8209,7163.1,2015-01-12,
2023-03-21,43405,4627.17,2019-08-12,
2023-07-08,15323,4201.24,2021-04-24,
2023-09-10,54764,767.0,2021-04-28,
2023-06-18,99762,4841.79,2019-04-28,
2023-04-15,83951,6027.66,2020-11-07,
2023-01-31,12335,2848.34,2021-05-19,
2023-12-21,63134,4697.54,2021-12-06,
2023-09-08,20097,9221.24,2022-02-28,2023-06-08
2023-03-25,47368,5253.79,2020-07-22,
2023-10-15,37593,5593.16,2018-06-07,
2023-12-28,27073,3767.84,2017-12-29,
2023-05-20,3583,1976.21,2020-11-03,
2023-09-22,19902,9098.6,2022-06-23,
2023-11-24,5127,9894.44,2015-12-03,
2023-10-09,46357,5601.03,2015-08-15,
2023-04-15,34255,8106.86,2020-01-17,
2023-05-05,33366,500.23,2021-06-08,
2023-05-28,20448,9949.51,2017-07-01,
2023-10-12,32190,2479.67,2018-11-27,
2023-08-09,19752,9818.11,2021-04-05,
2023-03-28,51380,6971.05,2021-10-11,2023-03-16
2023-02-19,92433,2208.95,2021-01-04,2023-11-15
2023-11-06,85175,6363.23,2017-10-02,
2023-08-02,80554,7274.71,2017-07-25,
2023-12-19,31347,1647.57,2018-12-14,
2023-08-25,34368,3765.77,2019-01-10,
2023-02-11,23604,2694.07,2022-08-19,
2023-02-01,90346,6397.13,2017-02-08,
2023-08-15,27238,811.73,2017-02-06,
2023-07-14,43232,8356.83,2022-04-13,
2023-06-30,68030,5719.56,2016-04-05,2023-05-23
2023-09-09,17596,6147.93,2022-11-28,2023-08-22
2023-06-29,39112,4263.45,2019-10-27,
2023-02-06,72246,9894.24,2019-12-19,
2023-07-27,77380,3869.04,2015-03-07,
2023-04-06,12467,9082.81,2017-12-29,
2023-05-16,49449,6105.18,2021-05-02,
2023-12-14,5228,2093.66,2021-11-02,
2023-08-29,92232,2743.75,2019-12-10,
2023-03-17,4015,5974.2,2016-02-17,
2023-05-20,99980,8971.91,2019-11-15,
2023-05-17,77185,3285.65,2019-01-16,
2023-02-26,77701,1160.79,2022-02-14,
2023-10-10,56467,207.24,2020-11-02,
2023-05-15,92691,3389.77,2022-01-30,
2023-11-16,3006,7840.24,2019-06-29,2023-03-05
2023-09-29,5635,5916.64,2016-11-24,
2023-06-13,17984,1413.21,2022-09-07,
2023-12-16,43971,9299.55,2022-02-26,
2023-05-23,73518,1524.75,2022-04-29,
2023-03-29,60884,3643.93,2021-01-31,
2023-04-25,65360,1836.77,2021-11-01,
2023-01-28,27953,9082.79,2017-10-04,
2023-04-05,56914,278.73,2019-08-16,
2023-06-06,86485,5055.13,2015-11-03,2023-07-17
2023-09-06,60088,5709.03,2016-03-12,
2023-04-26,96407,5766.77,2022-09-16,
2023-08-09,97180,9750.68,2019-04-13,
2023-04-20,93781,4753.91,2021-04-30,
2023-04-02,76773,8536.97,2016-03-02,
2023-12-04,87233,9629.02,2015-05-22,
2023-11-30,57540,2745.55,2015-07-13,
2023-05-17,93894,6409.37,2016-01-23,
2023-01-24,32746,4478.6,2021-06-28,2023-03-04
2023-09-21,5566,7648.73,2022-06-07,
2023-09-15,70857,7822.05,2015-04-04,
2023-09-19,93611,9024.99,2018-03-13,
2023-07-03,85857,1345.92,2016-02-03,
2023-04-15,55140,8451.8,2019-01-24,
2023-01-19,75133,2353.99,2019-06-14,
2023-03-19,74429,5564.41,2022-03-25,
2023-09-29,24933,3956.44,2017-04-22,
2023-04-09,23306,5844.07,2016-08-04,
2023-07-30,75705,7459.22,2019-10-16,
2023-05-16,28765,8173.43,2015-03-15,
2023-06-11,40068,266.05,2019-05-03,
2023-08-22,20427,2508.96,2022-07-18,
2023-07-15,61821,5164.84,2018-10-31,2023-10-05
2023-12-18,73006,8738.08,2019-02-18,
2023-01-16,85542,8319.08,2021-07-18,
2023-01-07,46774,9610.26,2019-06-26,
2023-06-15,4301,9772.89,2021-07-26,
2023-12-14,87127,9521.16,2017-10-27,
2023-11-03,18600,2262.06,2017-02-16,2023-02-23
2023-01-17,92661,9890.82,2015-07-20,
2023-05-19,54676,9534.33,2015-10-09,
2023-08-28,5038,6100.36,2016-04-13,
2023-07-31,35651,8847.16,2018-08-12,
2023-06-07,74763,8639.47,2015-10-24,2023-12-09
2023-08-29,83455,4193.36,2022-09-01,
2023-07-29,96905,2275.71,2019-05-23,
2023-09-12,20686,4525.42,2018-10-23,
2023-12-21,6196,8082.09,2016-11-08,
2023-06-23,27754,5485.28,2019-07-19,
2023-06-09,86000,7752.52,2020-04-18,
2023-06-06,75121,9175.55,2015-06-14,
2023-07-05,71656,3854.05,2015-07-01,
2023-06-02,15257,6963.99,2015-03-16,
2023-08-20,3318,2849.91,2015-01-05,
2023-08-03,90403,4272.83,2021-02-17,
2023-07-05,14295,240.89,2020-07-27,
2023-04-07,3887,8507.54,2021-05-24,
2023-08-24,76289,6916.27,2020-01-15,
2023-06-18,73009,8498.88,2020-01-31,
2023-12-05,25215,1724.14,2019-08-16,
2023-09-22,95519,3477.77,2022-08-02,
2023-12-21,8172,653.78,2015-11-13,
2023-10-05,87604,3360.43,2020-04-09,
2023-11-24,17513,2444.89,2015-06-02,
2023-04-30,96800,1775.73,2018-04-08,
2023-04-26,12412,2396.31,2020-12-24,
2023-05-28,18879,7361.7,2021-07-23,
2023-04-06,27081,2284.96,2018-09-05,
2023-08-02,18787,685.6,2016-02-23,
2023-06-10,88687,5568.07,2019-04-12,
2023-03-18,21218,1939.37,2021-10-03,
2023-12-03,77910,9336.53,2016-05-17,
2023-07-21,65200,6737.65,2015-11-18,
2023-12-26,71560,5940.09,2019-02-25,
2023-02-27,21376,7173.07,2017-01-21,
2023-06-03,93347,4232.37,2017-01-03,
2023-06-05,18727,9805.75,2017-02-26,2023-07-29
2023-07-21,32405,7830.31,2015-07-13,
2023-06-15,30322,3001.74,2017-07-25,
2023-01-23,61880,9636.29,2022-12-24,
2023-03-04,40849,692.34,2021-03-24,2023-01-04
2023-04-27,3578,5864.39,2016-12-25,
2023-11-05,98879,526.16,2022-01-25,
2023-06-03,99464,4619.34,2022-09-12,
2023-11-08,68137,7554.81,2018-12-12,
2023-03-10,13241,9742.63,2016-03-10,
2023-01-15,6173,3214.7,2021-12-30,
2023-10-23,54335,5390.28,2017-06-15,
2023-02-17,19626,2369.97,2015-11-04,
2023-03-09,84184,4518.24,2022-09-27,
2023-01-06,94496,5140.93,2020-05-10,
2023-07-02,74474,169.9,2021-06-30,
2023-04-14,42203,360.67,2018-03-26,
2023-08-15,67128,9097.01,2022-04-20,
2023-01-08,69795,4906.52,2020-05-07,
2023-09-20,80137,1872.6,2016-01-31,
2023-08-21,88219,2721.36,2022-07-29,
2023-04-07,5282,9323.41,2020-09-24,
2023-05-11,73982,3133.43,2019-11-18,
2023-08-19,90025,339.18,2015-03-02,
2023-02-26,37673,9869.17,2022-05-03,2023-07-12
2023-12-30,6090,1119.25,2016-05-04,
2023-03-30,45488,3476.2,2016-07-11,
2023-05-28,56083,9183.53,2021-08-11,2023-10-28
2023-08-31,45188,8801.98,2022-08-27,
2023-07-06,44935,1355.46,2015-11-10,2023-09-19
2023-07-28,98937,4684.89,2019-04-29,
2023-10-04,75794,2217.18,2021-03-20,
2023-06-24,75308,7969.8,2019-03-04,
2023-10-16,87525,8199.66,2018-12-12,
2023-03-01,63171,7457.49,2021-08-06,
2023-06-10,12084,6869.65,2019-06-16,
2023-03-14,5060,1534.82,2016-02-26,
2023-12-06,92601,4954.38,2019-02-20,
2023-09-26,19655,2615.32,2020-09-29,2023-01-09
2023-12-29,93071,792.82,2016-08-04,2023-10-03
2023-07-26,85381,3573.73,2015-03-03,
2023-06-12,53513,1708.16,2021-04-26,2023-07-07
2023-09-12,62053,5642.19,2017-10-26,
2023-05-31,40700,4060.81,2016-11-27,2023-10-04
2023-08-08,88573,8425.34,2017-11-21,
2023-04-16,67727,7450.22,2018-02-27,2023-12-15
2023-02-09,40670,1238.42,2016-01-07,
2023-02-05,35338,5524.34,2019-01-30,
2023-11-15,75279,6013.89,2021-10-22,
2023-03-28,59829,5475.43,2022-03-05,
2023-03-29,5813,1827.21,2022-08-31,
2023-05-14,75202,9017.53,2016-02-17,
2023-11-06,40311,3538.81,2016-12-16,
2023-01-20,71246,3174.65,2018-04-06,2023-08-25
2023-11-27,95269,8157.68,2023-01-01,
2023-10-20,33197,6878.53,2019-11-13,2023-02-06
2023-06-29,44085,8463.83,2020-02-05,2023-08-24
2023-06-30,75482,8545.24,2017-06-20,
2023-05-01,26388,1242.91,2020-11-09,
2023-12-22,75605,114.33,2022-11-26,
2023-07-17,98557,6995.3,2018-03-05,
2023-01-04,73605,6406.18,2016-10-25,
2023-10-15,92636,1579.69,2016-07-31,2023-01-09
2023-12-09,99564,8699.83,2016-05-22,
2023-03-17,75609,9213.37,2016-04-25,
2023-12-26,19586,5961.06,2021-02-06,
2023-07-22,90667,5579.06,2019-02-01,
2023-09-07,58203,1249.32,2016-11-07,
2023-01-11,49723,6959.11,2018-08-29,
2023-09-07,88869,9666.65,2022-06-14,
2023-10-05,64564,2335.78,2022-04-13,
2023-01-12,3543,7084.46,2021-03-20,
2023-08-09,22234,8300.45,2022-02-22,
2023-02-25,53765,2226.1,2017-11-28,
2023-08-13,63563,9333.1,2017-12-23,2023-06-29
2023-10-31,18080,3673.4,2015-09-25,
2023-09-27,53529,1209.26,2019-10-30,
2023-09-17,90201,702.33,2016-05-27,
2023-05-16,26268,2035.22,2016-12-18,
2023-12-07,58241,4980.09,2019-05-05,
2023-07-13,44305,4922.62,2015-03-07,
2023-02-22,67290,3347.72,2021-04-25,
2023-01-08,48875,2691.9,2019-07-15,
2023-03-09,94901,8018.29,2015-12-17,
2023-12-09,94575,833.39,2018-05-05,
2023-04-18,66439,8749.32,2015-04-11,
2023-05-23,9927,8731.4,2022-07-07,
2023-01-18,79162,8970.39,2022-03-11,
2023-01-18,19788,8553.73,2017-12-10,2023-03-18
2023-10-24,46742,9005.64,2016-02-06,
2023-01-01,49787,8747.84,2020-09-19,
2023-07-26,55280,8825.03,2018-06-04,
2023-12-19,18891,9630.62,2017-10-08,
2023-05-08,96672,2630.39,2022-07-07,
2023-03-11,87036,1990.4,2022-07-12,
2023-11-23,1923,9613.28,2019-01-25,
2023-09-08,80395,1999.03,2019-05-09,
2023-10-16,71043,1341.26,2015-05-28,2023-09-30
2023-06-22,23709,3271.67,2018-09-08,
2023-12-04,18394,8130.55,2021-12-03,
2023-09-11,36167,3459.02,2018-10-10,
2023-09-11,94180,5690.59,2019-04-27,2023-02-09
2023-04-07,46376,2369.42,2017-05-19,
2023-03-29,58843,1776.6,2015-08-14,
2023-10-04,29761,6192.71,2021-12-29,
2023-03-22,19633,2091.7,2017-12-03,
2023-05-12,713,6436.14,2018-03-12,
2023-10-11,73639,1132.8,2021-11-28,
2023-07-25,41267,876.86,2022-01-19,2023-01-24
2023-05-02,13544,6274.57,2020-04-25,
2023-01-22,38951,8030.57,2021-01-05,
2023-04-27,60148,8960.42,2019-03-19,2023-08-17
2023-05-25,29336,3815.94,2015-06-01,
2023-12-04,82950,1593.33,2018-12-17,
2023-12-08,11147,5745.99,2019-12-09,
2023-09-11,9814,8121.7,2019-03-31,
2023-12-25,4291,4054.57,2017-08-08,
2023-06-01,56468,6711.83,2020-01-12,
2023-10-24,87555,5955.36,2017-01-08,
2023-03-07,55162,8369.06,2020-05-26,2023-06-28
2023-09-22,29830,651.32,2022-08-20,
2023-07-30,53808,4579.8,2020-08-01,
2023-05-09,79927,2026.82,2019-02-09,2023-09-11
2023-02-16,42720,6767.88,2018-12-17,
2023-01-17,63278,5211.62,2015-11-22,
2023-01-31,77261,7133.68,2016-06-01,
2023-10-26,20107,3448.42,2021-09-05,
2023-07-24,87538,3719.07,2021-03-16,
2023-05-27,14323,5599.89,2021-07-27,
2023-06-12,2694,6275.66,2020-03-15,
2023-05-23,71569,3210.82,2019-06-08,
2023-10-04,97328,2839.34,2021-02-17,
2023-01-20,5564,377.58,2022-06-16,
2023-06-10,35748,6506.87,2018-11-16,
2023-06-16,95516,5804.97,2018-04-05,
2023-01-23,90065,6511.47,2016-02-19,
2023-08-20,59368,9697.27,2020-12-28,
2023-08-08,28091,7198.89,2020-09-21,
2023-02-09,67308,9773.44,2017-12-31,
2023-03-23,1131,2807.12,2020-11-12,
2023-07-30,55844,8612.41,2016-07-17,
2023-02-16,79971,3235.55,2020-04-08,2023-02-25
2023-04-23,99656,5126.29,2015-11-08,
2023-01-21,4711,9588.38,2017-05-31,
2023-10-14,91731,6018.58,2017-12-07,
2023-12-29,26106,4655.83,2019-09-21,
2023-04-09,95925,8582.06,2021-06-18,
2023-08-22,98553,363.86,2015-04-08,
2023-03-26,43138,2374.59,2017-06-20,
2023-12-31,61319,1418.77,2022-11-07,
2023-03-25,50599,2899.78,2022-05-11,
2023-03-26,17478,1107.19,2022-02-22,
2023-06-24,57980,7616.69,2022-10-07,
2023-10-08,50614,3517.57,2015-05-25,2023-03-21
2023-03-19,6181,7878.84,2019-05-09,
2023-05-29,36525,5363.12,2020-03-07,
2023-10-30,21672,6830.78,2017-02-04,
2023-04-26,82671,9906.95,2020-03-16,
2023-01-28,20417,9023.44,2020-05-29,
2023-07-12,91912,6300.22,2020-09-22,2023-09-27
2023-05-28,73897,6133.02,2018-04-15,
2023-05-03,40968,8040.98,2017-03-07,
2023-06-22,79736,1337.4,2022-08-20,
2023-03-15,87648,7482.54,2017-02-26,
2023-06-02,22038,872.27,2021-11-26,
2023-08-06,85256,7376.18,2019-01-27,
2023-02-04,44763,9413.65,2021-07-23,
2023-06-12,52106,6848.2,2022-11-12,
2023-03-05,95812,2150.52,2018-02-19,2023-08-27
2023-08-26,20708,4099.76,2016-09-23,
2023-09-05,47978,1436.18,2015-04-03,
2023-03-22,65231,9102.69,2018-09-11,
2023-11-17,55624,8243.94,2020-04-10,
2023-07-03,74580,9092.53,2015-06-26,
2023-08-13,68894,2014.13,2021-02-20,
2023-08-05,30864,8286.11,2020-11-07,
2023-05-08,63402,6044.26,2016-08-18,
2023-05-08,3429,5026.36,2017-03-12,
2023-08-12,8632,8932.16,2015-02-20,
2023-11-15,32520,3322.29,2018-01-31,
2023-11-23,96311,9280.01,2015-11-23,
2023-04-26,71678,2514.31,2020-08-26,
2023-07-28,244,3083.85,2021-03-07,
2023-08-14,16042,4413.51,2018-07-07,2023-08-17
2023-05-03,23977,8885.58,2022-04-10,
2023-07-13,46905,7250.78,2016-08-29,
2023-02-22,8855,5418.82,2016-11-04,
2023-01-07,65888,3307.69,2016-12-22,
2023-02-08,82459,4522.64,2019-06-10,2023-04-05
2023-08-02,68741,3817.42,2015-07-31,
2023-03-24,78570,1764.4,2015-01-05,
2023-04-16,93781,4919.27,2019-11-07,
2023-08-08,66071,1781.76,2020-05-15,
2023-09-24,1361,5394.13,2018-04-06,
2023-12-28,19242,4361.37,2017-03-02,
2023-01-14,98489,9977.82,2016-11-30,
2023-08-26,38724,1157.34,2019-10-27,
2023-08-29,23962,9131.64,2016-10-12,
2023-04-27,95786,9879.31,2018-09-16,
2023-03-01,53166,8754.84,2020-06-15,
2023-07-09,17710,1546.78,2022-05-25,
2023-08-19,93198,334.16,2021-04-18,
2023-01-18,30267,6510.93,2021-12-23,
2023-04-14,20684,5311.71,2019-08-25,2023-05-08
2023-07-31,69680,5201.46,2018-04-22,
2023-07-18,757,9252.04,2018-10-05,
2023-06-19,65426,7078.29,2020-03-22,
2023-04-11,58293,9664.05,2019-09-29,
2023-01-07,9447,9650.82,2018-10-06,
2023-05-13,94014,3606.31,2018-03-02,
2023-12-12,86113,6696.11,2022-05-26,
2023-06-07,8652,1499.26,2015-07-18,
2023-04-16,23905,5986.51,2022-12-06,
2023-05-30,32242,1315.08,2022-09-30,
2023-04-09,47175,8919.8,2022-04-20,
2023-08-12,17327,1684.76,2015-09-20,
2023-07-24,56533,1801.09,2016-01-09,
2023-01-09,92764,1208.91,2015-11-03,
2023-11-11,58525,6206.95,2015-02-15,
2023-07-08,20170,1413.65,2015-02-18,
2023-12-10,52792,2787.43,2022-03-25,
2023-02-13,1983,772.28,2017-06-29,
2023-02-13,35679,5760.26,2016-11-27,
2023-12-06,57538,1694.75,2022-03-05,
2023-02-15,26747,8070.2,2015-05-17,
2023-01-14,67389,3155.47,2020-02-12,
2023-05-27,14552,6931.02,2021-01-17,
2023-09-13,87583,9108.54,2018-03-22,
2023-07-17,87830,6721.98,2022-06-10,
2023-04-05,12062,3913.02,2019-09-30,
2023-10-06,7474,1079.2,2019-10-02,
2023-04-19,17672,5526.51,2022-03-04,
2023-03-24,73301,1392.4,2022-01-26,
2023-04-11,57205,842.89,2022-08-26,
2023-07-16,83363,795.33,2016-09-07,
2023-02-07,95499,4095.58,2020-11-12,
2023-09-12,92450,1471.16,2018-09-17,
2023-03-07,68410,5367.75,2018-02-10,
2023-12-31,91460,5642.09,2016-08-21,
2023-10-20,55381,5597.64,2015-10-31,
2023-11-10,97481,1893.9,2016-02-09,2023-09-03
2023-08-23,90470,4477.36,2015-03-07,
2023-10-25,59434,8090.06,2019-05-03,
2023-10-19,72922,8876.56,2021-07-24,
2023-07-29,76340,7371.94,2022-01-17,
2023-12-31,97695,4744.55,2019-12-18,
2023-04-09,57666,6591.29,2019-03-05,
2023-03-28,59317,5306.25,2020-01-04,
2023-07-13,77017,8290.04,2017-01-04,
2023-10-30,47757,5670.63,2016-05-31,2023-04-22
2023-10-06,69957,4927.4,2021-04-13,
2023-06-21,57226,5947.68,2017-11-26,
2023-08-29,96924,7071.79,2015-08-24,
2023-10-06,69383,428.24,2015-02-24,
2023-08-01,17501,4375.76,2019-02-11,
2023-05-22,65822,9622.86,2018-08-16,
2023-01-06,59927,5661.44,2019-05-29,
2023-03-15,75226,398.85,2022-08-07,
2023-02-18,8054,8721.88,2019-02-14,
2023-08-14,61566,4152.66,2020-06-17,
2023-02-05,20242,7720.91,2022-09-06,
2023-12-12,80104,4263.43,2016-09-21,
2023-10-04,17397,8530.15,2019-10-15,
2023-02-13,5742,1774.87,2015-10-23,2023-07-29
2023-08-14,37392,9210.49,2019-06-30,2023-11-28
2023-06-23,83956,8929.73,2022-07-02,
2023-08-24,32303,6495.95,2017-10-03,
2023-02-02,26334,239.81,2017-07-02,
2023-10-18,32290,401.78,2016-09-13,
2023-04-03,42095,8322.34,2016-04-17,
2023-06-21,12899,4889.0,2017-07-28,
2023-04-16,39895,7488.65,2021-02-15,2023-08-27
2023-05-19,61436,6770.04,2015-06-19,
2023-08-30,18401,5666.84,2018-06-05,
2023-01-09,58857,4096.43,2020-11-13,
2023-11-30,11352,7503.38,2016-09-05,
2023-04-23,46092,1417.2,2015-06-09,
2023-12-04,92143,4197.57,2022-03-08,
2023-04-25,81027,7472.5,2015-08-22,
2023-03-06,71745,8385.34,2021-06-13,2023-10-04
2023-11-02,85521,8243.89,2021-09-06,
2023-03-05,47416,2204.22,2019-09-23,2023-09-16
2023-04-18,99109,3023.93,2022-12-24,
2023-11-01,65344,2878.95,2015-01-04,
2023-04-02,80713,7663.59,2020-03-15,
2023-03-13,99163,5649.85,2015-01-01,2023-06-03
2023-02-07,11141,2665.47,2018-11-17,
2023-04-23,30002,1027.24,2019-01-04,
2023-08-21,76626,8802.63,2016-02-18,
2023-11-20,60262,9303.33,2020-04-02,
2023-12-07,72387,3806.01,2015-08-16,
2023-05-31,38869,225.0,2022-11-27,
2023-06-01,39550,8233.48,2021-05-23,
2023-09-28,30965,8285.25,2015-10-21,
2023-05-26,26330,936.05,2015-02-12,
2023-03-20,72338,1927.42,2022-03-19,
2023-05-20,80951,5905.44,2022-07-09,
2023-04-08,30163,989.86,2017-07-15,
2023-10-30,31655,9934.29,2021-05-04,
2023-03-11,2828,4904.05,2018-07-03,
2023-10-12,20612,5165.49,2016-06-19,
2023-03-30,75472,7767.25,2019-03-22,
2023-09-30,90861,917.35,2016-08-07,
2023-03-13,35094,9969.78,2016-04-22,
2023-06-08,32188,557.42,2019-02-11,
2023-02-14,94565,9148.83,2022-05-24,
2023-07-22,86762,9289.11,2022-07-18,2023-07-09
2023-06-09,82256,9959.13,2020-06-07,
2023-06-28,88287,6314.05,2016-05-12,
2023-06-25,39662,6830.47,2022-06-12,
2023-12-31,8585,2541.03,2022-09-21,
2023-03-06,43327,5518.97,2019-01-19,
2023-03-20,49452,7416.26,2018-08-12,
2023-01-29,4601,9949.78,2017-07-14,
2023-02-28,79547,5517.82,2015-09-25,
2023-12-24,45512,2892.65,2015-08-14,
2023-08-31,20517,8861.79,2017-05-14,
2023-02-03,49212,6339.57,2019-05-30,
2023-11-22,472,8499.55,2019-11-08,
2023-09-18,34959,7156.68,2015-05-24,
2023-09-14,53895,5385.53,2019-12-11,
2023-09-03,80068,409.38,2019-10-13,
2023-06-11,46114,3394.27,2020-04-20,
2023-09-14,40272,9869.67,2021-05-14,
2023-10-08,77155,8044.52,2021-11-13,2023-03-16
2023-12-25,34559,478.99,2020-03-26,
2023-06-25,72702,9900.1,2018-10-04,2023-11-18
2023-05-03,14450,2561.49,2020-07-15,2023-11-06
2023-01-11,27893,9636.79,2018-08-04,
2023-07-02,95523,6612.93,2021-01-26,
2023-11-03,84236,7136.89,2021-07-08,
2023-04-27,30820,8951.12,2018-03-01,2023-08-05
2023-08-24,21094,717.74,2021-03-08,
2023-03-05,60982,7914.2,2016-09-16,
2023-06-23,75823,1931.36,2019-03-11,
2023-06-09,62568,9010.44,2022-08-17,
2023-01-14,64360,8866.75,2020-08-04,
2023-11-10,407,5053.81,2019-01-15,
2023-01-29,60772,7762.93,2015-04-25,
2023-02-13,89273,8381.77,2015-12-08,
2023-11-03,40835,6803.2,2021-03-22,
2023-04-07,91066,2707.46,2019-08-31,
2023-01-21,63851,1797.03,2022-06-02,
2023-04-29,87444,5360.03,2021-06-08,
2023-07-20,37819,8904.35,2022-09-15,
2023-11-29,87568,8693.94,2018-09-29,
2023-02-10,98967,5301.89,2021-10-11,
2023-08-09,44556,1630.7,2022-05-26,
2023-10-22,93756,737.93,2019-01-24,
2023-08-23,55910,2767.18,2022-11-04,
2023-12-13,36537,3112.03,2022-03-05,
2023-03-17,94693,4324.51,2016-05-10,
2023-01-30,71655,8758.12,2022-03-07,
2023-10-22,68414,6198.95,2016-07-24,
2023-04-26,7093,6566.32,2022-08-11,
2023-12-15,8204,7329.1,2017-07-28,
2023-11-19,41824,7207.52,2019-03-03,
2023-08-16,68859,8398.98,2017-04-01,
2023-10-29,59488,6267.42,2021-03-30,
2023-08-15,70119,9013.14,2016-03-13,
2023-08-06,20713,4875.07,2015-11-16,
2023-12-12,32223,5170.62,2021-11-23,
2023-08-13,67782,634.66,2022-04-02,
2023-04-15,58741,6053.58,2015-04-01,
2023-01-19,51137,1601.54,2018-05-09,
2023-12-03,50320,8943.98,2016-09-05,
2023-11-29,14773,2217.31,2019-06-14,
2023-10-23,14055,1176.23,2017-03-17,
2023-05-13,87773,3168.46,2016-08-29,
2023-08-11,36622,6247.23,2020-06-10,
2023-03-21,87203,6643.44,2019-06-16,
2023-12-11,77718,5831.84,2018-09-21,
2023-09-23,31011,9449.46,2019-12-02,
2023-04-14,95964,7259.77,2022-12-09,
2023-09-06,45730,4495.29,2016-11-22,
2023-07-02,83901,7829.71,2016-05-10,
2023-03-23,86415,4644.1,2017-05-18,
2023-08-02,4812,2473.67,2021-10-22,
2023-07-18,51365,5624.77,2022-08-31,
2023-08-04,39066,492.17,2021-08-23,
2023-06-21,48299,6395.8,2022-11-24,2023-01-28
2023-06-20,37709,8337.42,2015-02-16,
2023-02-15,43705,3140.73,2016-11-24,
2023-05-27,66367,1140.65,2019-04-30,
2023-05-16,51804,3690.5,2017-12-26,
2023-05-24,92584,8595.05,2015-05-22,
2023-08-15,69071,1855.59,2015-05-22,
2023-07-24,34284,7821.15,2021-08-01,2023-01-28
2023-09-18,51796,7036.26,2020-02-09,
2023-11-11,58831,9097.9,2016-04-06,
2023-07-04,83694,3903.45,2017-02-15,2023-04-26
2023-06-20,96370,7390.38,2021-05-26,
2023-02-21,32421,590.68,2018-07-29,
2023-10-13,66985,6765.89,2019-08-30,
2023-02-17,99315,2839.21,2022-02-08,
2023-10-27,87185,6799.64,2019-09-25,
2023-05-28,24152,1679.91,2019-04-12,
2023-05-12,56151,8391.34,2020-12-04,
2023-09-19,7416,4142.3,2016-10-31,
2023-01-18,83834,1006.18,2021-07-23,
2023-04-26,86972,7399.31,2021-11-12,
2023-02-01,61470,7316.5,2015-06-18,
2023-02-02,9347,6233.74,2020-11-20,
2023-08-30,89439,5173.84,2019-09-17,
2023-11-29,88799,9213.48,2022-11-28,
2023-01-21,81256,919.58,2021-09-05,
2023-01-22,1321,7071.18,2020-05-31,2023-12-12
2023-01-19,66533,9692.12,2016-11-17,
2023-10-12,8588,3363.39,2022-07-25,
