DAY_ID,ACCOUNT_DIM_ID,OVERDRAFT_SPEND_AMT,EFF_DT,END_DT
2023-09-03,97491,1721.07,2021-11-25,2023-12-10
2023-01-08,67210,390.18,2019-04-06,
2023-12-28,94601,1810.0,2019-07-03,
2023-06-14,72124,653.23,2016-06-16,
2023-01-02,73128,2741.02,2015-01-05,
2023-11-15,59346,1145.69,2021-03-20,
2023-12-28,8126,597.79,2022-04-25,2023-12-31
2023-11-06,29482,35.3,2016-01-29,
2023-01-24,12957,1376.39,2017-02-06,
2023-03-03,52170,602.04,2015-12-10,
2023-05-23,65931,1029.85,2020-01-18,
2023-02-20,32307,1198.37,2016-03-06,
2023-10-03,22812,2820.87,2016-07-31,
2023-09-14,66366,1800.05,2020-01-08,
2023-10-13,30587,1695.21,2016-10-09,2023-04-14
2023-07-17,40910,2969.47,2022-08-27,
2023-11-27,5756,2145.26,2021-09-16,
2023-01-14,68911,2641.88,2022-02-07,
2023-05-09,5048,171.76,2016-02-05,
2023-05-26,92215,1256.34,2021-01-24,
2023-04-28,99420,1811.35,2021-04-05,
2023-04-15,36254,899.38,2015-08-14,
2023-01-16,11327,1794.92,2021-07-06,
2023-08-22,10563,1349.34,2018-01-27,
2023-09-19,85638,2024.69,2022-09-18,
2023-06-16,1155,1148.98,2019-03-16,
2023-02-21,71782,732.35,2021-07-29,2023-04-24
2023-06-27,32267,332.85,2016-08-15,2023-05-02
2023-09-29,73786,2545.1,2016-10-22,
2023-11-27,11929,2916.97,2016-11-16,
2023-06-14,75254,2247.28,2015-02-04,2023-06-30
2023-09-21,78343,637.44,2016-09-03,
2023-09-20,77322,1416.98,2015-01-08,
2023-07-03,35698,1850.15,2020-05-27,
2023-02-09,31901,256.93,2016-03-06,2023-04-30
2023-10-04,36817,1190.93,2020-06-03,
2023-12-10,4917,2869.08,2017-10-19,
2023-12-26,94128,430.51,2022-03-02,
2023-01-21,93401,2050.39,2019-04-17,
2023-03-12,53271,2345.39,2015-07-07,2023-11-02
2023-03-10,40377,2696.88,2015-11-25,
2023-08-31,55506,901.55,2020-01-15,
2023-07-16,11076,2565.96,2018-10-04,
2023-03-29,85144,2812.34,2020-07-26,
2023-05-26,56849,1654.84,2018-10-24,
2023-09-06,65807,1435.19,2015-01-09,
2023-08-12,46741,1343.76,2017-10-16,
2023-12-02,75330,1752.01,2020-08-02,
2023-05-10,893,2947.89,2018-08-13,
2023-06-27,95952,1031.36,2015-07-04,
2023-01-10,70044,255.96,2016-06-14,
2023-10-12,53002,2790.73,2016-05-11,
2023-12-02,58271,2207.69,2020-01-20,
2023-12-21,93669,59.97,2016-07-22,
2023-09-26,40204,925.8,2022-04-26,
2023-02-27,56115,771.72,2022-09-24,2023-06-07
2023-11-01,25480,2765.49,2017-04-14,
2023-11-24,64018,1962.38,2015-01-13,
2023-12-29,81435,2976.93,2019-04-20,
2023-07-25,20579,122.88,2017-07-07,
2023-03-05,64895,123.62,2021-11-27,
2023-04-24,530,819.05,2015-07-27,2023-12-15
2023-11-25,57221,1831.03,2020-10-03,
2023-10-12,79675,1618.56,2018-01-13,
2023-08-08,41534,1424.88,2017-07-09,
2023-12-17,84312,2397.63,2018-10-28,
2023-11-22,58292,1368.74,2020-08-26,
2023-03-14,20659,2813.47,2015-11-10,
2023-07-28,10652,977.16,2019-08-11,
2023-07-10,49768,1526.61,2020-05-09,
2023-08-22,43953,619.45,2021-02-18,
2023-04-03,37935,564.96,2022-05-01,
2023-10-31,40446,2178.52,2019-12-22,
2023-01-23,76677,773.58,2020-06-24,
2023-04-08,87896,42.47,2019-04-02,
2023-09-09,21746,2097.67,2018-07-18,2024-01-01
2023-02-20,74689,1214.39,2018-07-02,
2023-05-23,28751,2938.44,2018-08-23,
2023-11-04,49781,2636.75,2015-07-21,
2023-11-15,68270,953.94,2022-10-09,
2023-07-15,12321,392.65,2015-11-23,2023-02-27
2023-09-18,19133,64.22,2015-05-23,
2023-12-23,82698,50.02,2018-10-01,
2023-04-08,39356,389.39,2019-09-06,
2023-01-30,74595,1312.5,2017-02-17,
2023-04-01,59664,2949.94,2017-01-05,
2023-08-04,30810,539.41,2015-05-31,
2023-04-11,94741,1578.22,2015-12-01,
2023-11-12,51905,2723.5,2016-07-25,
2023-10-29,55978,2576.54,2018-05-15,
2023-08-19,60343,835.05,2017-02-02,
2023-10-30,84402,1303.85,2019-11-27,
2023-11-04,94680,2431.87,2020-09-13,
2023-01-26,23919,0.36,2018-05-13,
2023-08-01,84786,1824.39,2017-08-08,
2023-06-10,76648,569.5,2022-07-19,2023-02-20
2023-12-03,62619,449.11,2016-05-20,
2023-07-19,71867,2664.03,2022-12-30,
2023-03-21,94135,2934.65,2020-02-21,
2023-05-16,7691,97.86,2017-03-19,
2023-09-06,37492,188.09,2016-09-08,
2023-01-13,76481,1955.56,2016-01-30,
2023-11-07,18222,2293.7,2020-12-28,
2023-10-16,43889,2058.8,2019-02-11,
2023-07-19,28024,1304.03,2016-02-29,
2023-11-19,25830,948.8,2017-07-04,
2023-05-30,48489,1641.16,2015-05-29,
2023-10-23,2393,976.45,2018-01-16,
2023-05-04,50200,1699.86,2022-06-03,2023-02-20
2023-06-18,77714,2566.51,2015-08-26,
2023-01-27,58520,206.44,2019-11-17,
2023-09-04,35699,0.1,2016-12-09,2023-06-17
2023-12-17,49185,2317.86,2022-11-23,
2023-02-03,91382,1487.36,2016-09-18,
2023-12-23,85072,616.5,2021-09-11,
2023-03-14,83912,1692.48,2019-11-23,
2023-05-25,74324,1343.9,2015-05-15,
2023-04-27,20109,2997.56,2019-08-20,
2023-04-12,10185,126.85,2015-06-17,
2023-11-12,66271,2303.43,2018-10-02,
2023-11-15,19315,2037.02,2020-07-05,
2023-06-13,46506,2236.0,2021-01-24,
2023-09-01,41744,1643.35,2016-01-27,
2023-01-15,34562,1056.07,2019-03-23,2023-12-09
2023-01-23,54150,1089.22,2017-03-18,
2023-01-21,6117,58.45,2020-09-09,
2023-01-06,74145,1433.58,2017-02-06,
2023-08-25,77669,523.93,2021-06-26,
2023-05-30,31465,2748.12,2020-08-17,
2023-10-28,64397,1407.01,2018-12-16,
2023-02-20,78531,2983.33,2017-09-05,
2023-04-01,35516,1868.73,2015-08-31,
2023-04-26,58440,2734.89,2019-11-08,
2023-07-15,99080,1032.69,2022-04-27,
2023-04-12,67826,1188.52,2021-11-13,
2023-10-16,7990,593.98,2019-02-17,
2023-09-21,28578,1421.0,2020-07-28,
2023-06-30,17906,434.45,2015-05-06,
2023-07-17,94955,2066.32,2017-12-23,
2023-07-21,89446,1064.17,2018-01-01,
2023-08-03,21114,1806.64,2020-10-05,2023-12-01
2023-11-17,67753,61.54,2019-09-12,
2023-08-03,14652,706.09,2020-06-03,
2023-09-21,69696,1780.8,2017-05-02,
2023-11-24,25336,506.92,2020-09-20,
2023-11-03,64341,2660.95,2017-11-01,
2023-10-12,90368,762.7,2022-01-17,
2023-10-07,85645,2177.55,2018-08-10,
2023-05-31,72817,628.7,2020-10-27,
2023-07-31,82424,2402.34,2020-06-11,
2023-04-01,65600,49.84,2017-03-17,
2023-12-09,6453,2114.63,2018-07-17,
2023-12-02,54140,1014.6,2017-07-13,
2023-10-26,69443,1558.52,2020-11-18,
2023-05-24,25868,1472.06,2019-06-16,
2023-01-02,24832,1675.55,2020-02-19,
2023-11-10,90562,1656.48,2022-05-29,
2023-04-18,37586,1204.59,2021-08-21,
2023-12-15,8081,1789.39,2016-08-05,
2023-07-18,85223,1929.46,2015-01-18,
2023-10-09,85434,799.85,2015-09-01,
2023-04-03,2261,2672.08,2022-06-20,
2023-12-16,68052,2667.94,2015-02-01,2023-03-07
2023-06-04,94051,1516.95,2016-01-23,
2023-06-28,2004,201.22,2019-10-21,
2023-09-05,14158,2067.58,2016-10-22,
2023-02-02,24173,1503.88,2017-12-12,
2023-12-29,79665,2058.94,2019-08-22,
2023-03-08,79180,2084.09,2019-09-10,
2023-01-06,48025,2252.56,2019-01-25,
2023-02-24,39603,2444.01,2017-09-23,
2023-10-13,66868,662.62,2015-04-08,
2023-02-01,15036,1618.01,2020-11-04,2023-08-11
2023-05-23,40726,2683.33,2016-12-20,
2023-01-16,10577,1739.42,2018-08-03,
2023-08-26,71605,1708.42,2022-11-16,
2023-02-01,76922,1689.25,2022-09-18,
2023-04-14,68193,1376.35,2021-07-28,
2023-10-15,23602,2288.81,2019-12-06,
2023-11-10,37400,2430.14,2017-06-08,
2023-11-21,62156,1548.29,2018-06-17,
2023-08-19,82118,2547.74,2016-07-28,
2023-12-31,98974,4.07,2021-03-10,2023-09-01
2023-11-11,82094,2910.49,2015-09-29,
2023-06-27,95950,1965.55,2020-03-09,
2023-08-07,82669,1112.22,2022-05-19,
2023-08-08,54433,1818.41,2020-11-05,
2023-05-26,35377,1478.22,2019-09-21,
2023-05-25,52554,2707.8,2020-09-13,
2023-10-14,4236,1225.69,2020-10-15,
2023-10-04,46257,2938.18,2017-06-07,
2023-08-18,97524,2191.28,2017-05-21,
2023-07-07,16930,1056.27,2015-08-26,
2023-07-02,75406,375.77,2022-05-07,
2023-08-23,72518,2738.1,2019-04-22,
2023-09-25,51534,2279.82,2017-03-01,
2023-08-30,47010,1729.2,2017-03-27,
2023-03-10,32340,2280.68,2017-09-19,
2023-06-09,10251,483.36,2021-10-26,
2023-03-23,47459,683.56,2016-07-23,
2023-08-06,35059,1412.26,2020-02-18,
2023-06-17,75461,2020.44,2019-08-15,
2023-08-23,60513,370.43,2019-01-31,
2023-01-17,10900,2591.55,2021-11-06,
2023-01-16,79813,2172.33,2022-06-18,
2023-01-06,57418,814.37,2018-08-14,
2023-09-05,65308,565.48,2017-06-19,
2023-05-26,37537,1234.2,2020-08-15,
2023-01-13,12608,2089.16,2022-06-14,
2023-10-23,31248,539.6,2022-11-21,
2023-08-21,73415,2608.65,2022-02-09,
2023-09-06,67554,966.54,2022-08-12,
2023-09-10,21808,1930.61,2017-12-04,
2023-01-27,27674,174.45,2020-07-23,
2023-12-17,94202,797.9,2021-05-08,
2023-02-18,52159,1004.07,2022-09-30,
2023-06-22,16844,604.71,2020-05-04,
2023-05-11,92487,58.51,2015-07-19,
2023-10-09,26235,810.61,2020-01-16,
2023-06-04,41766,1498.65,2022-12-14,
2023-09-02,94714,445.13,2016-09-06,
2023-05-29,39848,1478.6,2021-08-26,
2023-06-07,83915,1248.19,2022-03-30,
2023-08-21,9014,2420.74,2019-06-29,
2023-03-06,86338,587.91,2022-05-29,
2023-11-02,90650,801.6,2020-12-16,
2023-04-06,29769,2754.84,2019-07-01,
2023-06-30,21540,2891.81,2018-05-14,
2023-04-19,93383,2276.76,2019-01-23,
2023-12-04,41446,1836.63,2015-09-19,
2023-11-06,37155,1936.34,2018-03-22,
2023-04-15,59625,601.18,2015-05-05,
2023-06-21,34717,2422.04,2021-10-23,
2023-03-18,34264,2648.8,2019-08-02,2023-09-22
2023-07-09,29337,1565.77,2022-02-19,
2023-09-13,48347,1473.84,2018-07-01,
2023-01-17,79165,2463.75,2021-04-16,
2023-04-13,55380,342.35,2019-09-01,
2023-01-26,67251,1699.13,2022-08-05,2023-04-23
2023-08-22,78643,1373.33,2015-03-04,
2023-11-23,84774,2075.04,2017-01-21,
2023-11-14,8870,449.56,2018-01-23,2023-01-13
2023-10-30,28142,1339.33,2021-11-22,
2023-04-17,24785,2461.63,2018-10-27,
2023-05-01,92213,126.12,2016-11-12,
2023-06-19,93061,1508.24,2017-08-04,
2023-10-18,73466,1435.9,2016-06-19,
2023-04-03,59506,1182.52,2016-06-17,
2023-02-14,56683,2338.1,2019-07-12,
2023-04-03,44016,225.84,2022-07-07,
2023-12-24,15119,2853.49,2021-11-30,2023-02-19
2023-11-14,59192,1496.11,2017-08-07,
2023-11-15,98472,1456.85,2022-03-15,
2023-08-14,85849,2720.08,2015-03-20,
2023-10-12,29668,2997.18,2015-12-19,
2023-07-02,83671,2080.19,2015-03-06,
2023-07-10,29402,64.25,2022-11-16,
2023-09-17,81841,724.98,2021-11-15,
2023-12-18,94790,2222.92,2016-10-06,
2023-04-18,40497,2498.26,2019-09-11,
2023-09-22,39511,1233.03,2017-11-22,2023-02-11
2023-10-07,24527,2488.78,2017-12-31,
2023-04-25,72835,2189.88,2015-02-18,2023-07-17
2023-10-17,7063,806.27,2017-05-28,
2023-03-27,98366,2429.36,2015-11-07,
2023-03-12,34937,2525.19,2020-09-03,
2023-07-20,28550,2487.8,2015-11-26,
2023-03-29,43242,314.04,2017-11-21,
2023-01-21,92794,1784.31,2019-06-02,
2023-01-08,53985,2660.05,2015-12-08,2023-02-27
2023-09-11,62522,613.88,2020-03-11,
2023-05-10,46263,1810.7,2016-10-01,
2023-06-04,37559,1948.01,2015-01-19,
2023-04-28,34503,2131.89,2022-12-28,
2023-12-20,57931,1644.89,2021-05-11,
2023-04-08,2325,1678.19,2020-12-28,
2023-06-11,7851,867.84,2017-11-03,
2023-01-23,16922,645.82,2017-05-03,
2023-01-19,78947,1417.4,2020-03-21,
2023-10-14,8616,2833.66,2021-01-02,
2023-09-21,46710,960.41,2021-08-04,
2023-07-01,96059,1801.13,2021-04-01,
2023-06-19,95559,2252.49,2016-04-18,2023-07-16
2023-04-20,71320,297.02,2017-09-17,
2023-10-17,85445,1548.04,2016-07-10,
2023-02-27,56250,372.46,2015-06-26,
2023-04-14,64046,1180.98,2021-10-12,2023-02-26
2023-03-06,54763,240.06,2019-01-24,
2023-03-29,14042,591.09,2017-09-18,2023-03-04
2023-04-17,73881,1458.3,2017-07-24,
2023-05-22,71254,857.27,2018-11-18,
2023-01-13,56278,2108.25,2019-07-25,
2023-05-14,86414,2504.77,2016-10-20,
2023-05-14,91364,254.4,2021-03-19,
2023-05-21,96188,497.5,2016-07-25,
2023-07-31,86956,506.98,2022-04-09,
2023-02-27,57630,2253.59,2017-01-26,
2023-10-22,35972,1789.62,2015-07-11,
2023-01-04,94652,2942.93,2021-04-22,2023-07-23
2023-07-01,82398,2360.68,2021-05-28,
2023-07-19,22121,1025.82,2021-07-10,
2023-06-08,96834,2206.26,2021-07-18,
2023-10-21,30119,45.07,2018-04-07,
2023-12-04,70422,1184.55,2018-04-17,2023-06-02
2023-09-20,1126,2600.53,2019-09-09,
2023-12-28,57718,1424.72,2022-03-04,
2023-08-05,39005,1889.87,2015-03-29,
2023-08-25,23628,385.82,2018-01-15,2023-09-16
2023-06-04,50637,384.8,2022-05-19,
2023-12-30,31415,578.96,2018-03-10,2023-10-30
2023-04-28,161,2556.31,2022-12-03,
2023-01-20,25041,2946.5,2018-07-07,
2023-04-23,59939,451.75,2017-06-09,
2023-10-08,26716,2448.58,2019-12-28,
2023-06-16,45380,746.18,2022-11-06,
2023-02-22,44668,1497.58,2022-04-05,
2023-07-20,43274,2132.7,2022-04-23,
2023-04-09,32654,1780.9,2015-11-01,
2023-05-06,24814,2651.79,2018-04-21,
2023-11-12,48259,2306.93,2017-10-10,
2023-08-28,72640,2333.46,2018-09-07,
2023-10-30,45578,1696.88,2017-08-16,
2023-07-16,72293,2315.45,2020-03-07,
2023-03-09,59447,1635.32,2020-12-27,
2023-05-21,71196,2078.41,2020-04-19,
2023-11-09,78874,22.98,2019-12-05,
2023-04-11,28362,2115.84,2022-01-23,
2023-06-04,95034,780.72,2017-09-20,
2023-02-04,13917,2585.3,2022-05-16,
2023-12-20,34159,206.31,2017-03-31,
2023-03-22,72622,1786.53,2022-02-19,
2023-11-15,74705,891.39,2018-11-08,2023-05-07
2023-07-05,87965,2227.62,2022-06-10,
2023-08-24,42145,2599.11,2018-06-28,
2023-06-17,52526,2837.46,2015-08-10,
2023-10-28,87111,2264.94,2015-03-08,
2023-01-22,23559,1135.81,2022-05-08,
2023-01-21,46087,508.94,2021-10-07,
2023-08-16,14205,1829.85,2019-12-07,
2023-08-28,13090,433.04,2018-01-16,
2023-04-29,30527,1591.55,2022-02-28,
2023-07-15,80981,2724.45,2016-12-17,
2023-03-13,85603,1628.02,2018-02-03,
2023-03-10,45028,2395.05,2019-09-30,
2023-10-16,83823,30.23,2021-09-03,
2023-01-26,70201,1247.7,2016-01-19,
2023-05-24,28563,428.49,2015-01-30,
2023-03-30,95991,1225.69,2021-01-30,
2023-03-10,70655,2602.69,2016-11-05,
2023-09-28,8760,1593.82,2020-01-29,
2023-10-09,36759,360.29,2022-05-04,
2023-11-16,48671,2754.99,2017-10-02,
2023-08-27,89111,2831.4,2021-10-10,2023-09-30
2023-04-14,18088,560.46,2018-07-13,
2023-07-07,81707,1009.73,2018-12-17,
2023-10-26,30562,884.59,2017-04-02,
2023-02-16,71550,2460.3,2019-08-20,
2023-11-03,31440,507.03,2018-01-25,2023-08-24
2023-06-26,56525,2430.96,2020-04-12,
2023-10-23,62583,1415.99,2016-03-03,2023-11-27
2023-03-17,83204,1875.91,2019-06-11,
2023-04-08,60804,149.87,2017-11-02,
2023-07-06,1482,660.12,2017-04-24,
2023-12-17,94177,2499.99,2016-06-03,
2023-12-03,41570,1551.61,2020-07-12,
2023-04-17,34786,1447.63,2021-05-22,
2023-05-27,17886,1974.44,2017-02-06,
2023-11-30,51526,818.77,2017-12-18,2023-05-12
2023-11-28,52623,763.67,2021-07-11,
2023-07-22,86339,1989.62,2017-06-15,
2023-12-02,30056,1107.36,2017-01-08,2023-05-14
2023-04-12,17181,791.62,2017-09-28,
2023-12-17,83702,971.66,2022-05-02,
2023-02-26,7338,2042.82,2019-05-12,
2023-04-03,68057,2305.32,2019-07-04,
2023-02-12,12844,1848.31,2019-02-01,
2023-06-18,3990,573.42,2018-05-09,
2023-07-31,92580,32.25,2018-11-10,
2023-10-15,92261,1972.84,2021-10-29,
2023-07-02,51013,2392.86,2015-09-18,
2023-09-05,47880,746.45,2018-01-21,
2023-05-24,46201,2356.67,2020-10-01,
2023-06-16,97322,292.16,2018-06-11,
2023-07-05,89458,54.16,2019-03-24,
2023-03-30,99359,2179.08,2022-07-03,
2023-09-11,45683,310.24,2015-10-11,
2023-06-26,60578,598.73,2017-09-02,
2023-08-18,53560,2398.34,2021-11-19,
2023-08-20,20352,13.32,2017-11-21,
2023-02-20,82564,2711.12,2020-03-10,
2023-12-05,9787,2293.06,2019-01-27,
2023-03-31,6267,2717.67,2016-04-09,
2023-01-15,45549,1463.2,2017-01-24,
2023-04-15,84641,1169.17,2018-02-09,
2023-02-03,90372,1788.21,2017-09-27,
2023-01-28,17185,2446.1,2019-09-20,2023-11-25
2023-01-22,61604,2894.52,2017-01-05,
2023-04-12,56145,1530.61,2016-11-01,
2023-12-09,50513,1230.05,2019-08-10,
2023-09-13,81027,825.22,2015-07-18,
2023-01-14,79353,1677.43,2020-07-30,
2023-03-17,87900,773.58,2016-11-16,
2023-08-02,88175,1032.32,2021-08-19,
2023-10-19,45030,65.81,2015-03-12,
2023-05-05,75153,1316.51,2022-09-27,
2023-04-29,90757,971.73,2019-07-12,
2023-12-18,65378,2353.42,2021-11-10,
2023-01-10,4989,2313.4,2019-05-19,
2023-05-04,80783,1183.07,2022-12-07,
2023-05-02,71914,1574.51,2021-12-24,
2023-12-30,30344,220.87,2016-09-24,
2023-09-16,15108,2937.04,2017-08-25,
2023-07-25,91735,2037.18,2019-08-17,
2023-08-30,3299,243.21,2021-02-05,
2023-07-04,28880,105.34,2019-12-28,
2023-03-09,28624,2686.95,2018-05-11,
2023-03-05,94362,2401.46,2022-11-20,
2023-03-03,20740,1819.63,2021-10-21,
2023-04-24,65677,1226.06,2019-08-19,
2023-04-19,46319,1424.95,2015-11-10,
2023-05-04,31875,2784.47,2015-10-18,
2023-07-21,17701,345.7,2022-03-30,2023-12-13
2023-11-23,62525,320.6,2015-11-02,
2023-09-29,17663,2907.48,2018-03-20,
2023-09-18,21565,999.18,2020-12-31,
2023-07-14,60960,2464.4,2018-10-08,
2023-08-22,74154,2825.27,2018-07-06,2023-07-12
2023-11-01,30255,668.75,2017-09-18,
2023-10-05,47844,2117.23,2022-07-07,2023-12-11
2023-11-04,9598,1466.22,2016-03-31,
2023-02-17,69405,2307.11,2022-04-18,
2023-11-04,47738,2868.25,2018-01-05,
2023-11-05,44177,2034.96,2021-07-23,2023-06-12
2023-11-08,29708,936.02,2015-06-21,
2023-09-10,18716,721.88,2015-10-11,
2023-02-02,70602,1598.66,2022-11-08,
2023-01-25,84308,1933.7,2018-06-20,
2023-09-11,15435,1188.43,2020-10-02,2023-04-09
2023-11-06,88090,1155.84,2019-02-05,
2023-11-24,53653,2653.97,2022-01-24,2023-10-26
2023-08-29,66771,1660.5,2022-02-06,
2023-02-13,45659,84.45,2018-03-07,
2023-02-26,55629,2356.96,2020-06-25,
2023-11-25,27987,2288.38,2019-01-04,
2023-11-27,94668,723.92,2017-07-10,
2023-08-25,74469,2879.24,2021-01-19,2023-05-28
2023-08-30,35294,2711.44,2015-03-28,
2023-10-20,24302,2370.19,2015-12-23,
2023-01-19,47149,2378.6,2018-12-09,
2023-01-23,60782,772.06,2017-03-17,
2023-03-27,5495,19.74,2019-10-02,2023-03-26
2023-04-09,27658,2310.71,2022-09-02,
2023-06-25,55079,674.2,2015-01-24,
2023-03-28,17860,450.87,2019-10-23,
2023-12-23,18651,313.77,2021-04-05,
2023-04-12,76467,2235.03,2018-07-30,
2023-01-14,65189,324.5,2017-01-07,
2023-06-16,57835,548.51,2016-11-12,
2023-04-27,59476,920.78,2015-11-08,
2023-08-04,82875,251.66,2015-08-16,
2023-09-28,29801,1118.1,2021-09-07,
2023-05-27,97033,2798.23,2017-01-02,
2023-03-12,15030,1429.99,2021-10-02,
2023-12-06,4650,2879.28,2019-10-27,
2023-10-13,32781,2047.94,2018-10-20,
2023-08-07,45200,608.45,2015-11-29,
2023-04-03,52316,2284.09,2021-05-14,
2023-07-16,48270,2681.84,2018-07-25,
2023-09-23,30281,1400.63,2022-05-11,
2023-09-12,16543,2766.58,2017-04-11,
2023-08-12,9036,2057.45,2016-06-14,2023-03-24
2023-12-04,13510,1002.83,2022-12-05,
2023-09-05,33515,521.13,2019-12-02,
2023-08-11,18070,2854.23,2015-04-22,
2023-09-02,91127,1340.62,2015-10-18,
2023-09-27,80546,1170.61,2018-04-16,
2023-10-26,62982,420.92,2021-07-18,
2023-06-02,256,2939.62,2022-02-27,
2023-01-13,83215,2890.46,2016-04-24,
2023-12-06,48123,1337.97,2016-05-13,
2023-02-06,45729,537.79,2016-02-19,
2023-02-19,14088,1983.97,2022-09-08,
2023-06-11,62766,2613.82,2020-07-24,
2023-08-23,59942,2039.04,2019-10-01,
2023-05-10,76014,1706.97,2018-07-12,
2023-03-01,20804,1488.6,2015-11-04,
2023-10-01,67703,2553.43,2018-10-31,
2023-02-19,77854,1076.04,2018-02-09,
2023-08-02,53142,2894.31,2018-05-27,
2023-10-12,6826,2060.3,2018-10-29,2023-11-09
2023-12-12,92662,568.38,2016-11-01,
2023-09-01,17960,542.44,2015-01-16,
2023-08-24,502,2411.83,2017-06-04,
2023-01-10,57631,2776.77,2017-07-22,
2023-01-10,32043,2995.04,2015-06-19,
2023-07-03,59372,2882.84,2015-12-20,
2023-11-28,77702,42.51,2015-04-25,
2023-06-06,94560,295.42,2021-06-22,2023-04-20
2023-01-20,67684,1835.94,2017-10-13,
2023-02-27,26917,2796.14,2021-07-20,
2023-11-12,37625,713.45,2021-12-05,
2023-07-18,57517,2283.88,2022-06-04,
2023-01-22,55671,2977.77,2017-04-05,
2023-03-11,39191,638.78,2017-08-14,
2023-05-03,74509,716.48,2022-08-16,
2023-05-21,88467,2820.44,2017-01-23,
2023-07-10,11992,2868.79,2021-05-26,
2023-03-29,49769,2354.82,2019-01-23,2023-11-15
2023-04-07,16358,1118.77,2018-08-12,
2023-11-30,78866,1497.72,2016-12-26,
2023-10-10,3827,2527.66,2016-07-27,
2023-06-04,87229,2039.26,2018-12-11,
2023-01-17,77878,1348.43,2015-01-22,
2023-01-14,31946,1831.37,2022-12-01,
2023-08-10,26519,2417.64,2016-08-14,
2023-09-05,64801,2808.71,2017-03-23,
2023-08-27,5715,1983.99,2018-05-04,
2023-11-22,12305,1738.62,2017-05-13,
2023-09-30,33672,2211.08,2015-06-12,
2023-01-29,79272,1392.55,2015-11-24,
2023-09-24,96873,2460.4,2018-12-27,
2023-05-08,29234,1822.46,2020-09-17,
2023-04-17,47715,2464.04,2015-12-11,
2023-07-12,91943,2664.93,2015-07-24,2023-05-19
2023-11-07,49067,630.37,2020-05-14,
2023-09-12,63275,1613.15,2021-10-17,
2023-04-24,10011,206.75,2018-02-03,
2023-07-29,79691,657.56,2016-06-16,
2023-02-28,88002,2007.75,2020-11-27,
2023-09-13,28639,879.82,2022-12-17,
2023-04-07,41566,1671.96,2016-09-05,
2023-02-02,83736,1959.2,2017-06-19,
2023-01-28,27864,663.75,2016-05-02,
2023-10-27,57553,2137.78,2019-02-03,
2023-12-10,45521,2179.69,2015-10-18,
2023-09-12,62889,1316.66,2022-09-22,
2023-04-10,93064,785.67,2015-02-05,
2023-01-21,2982,1423.24,2022-11-07,2023-05-20
2023-01-19,57818,1514.16,2021-12-11,2023-06-30
2023-09-30,41240,498.97,2021-03-08,
2023-07-23,10683,2893.79,2015-10-28,2023-02-17
2023-01-17,52146,560.7,2022-11-29,
2023-09-17,49391,1409.16,2021-05-09,
2023-06-14,20565,499.61,2022-05-30,
2023-11-17,90282,480.98,2022-06-04,
2023-08-07,29345,1062.35,2017-03-17,
2023-10-20,39012,1467.78,2017-04-18,
2023-10-16,70750,2040.13,2021-01-30,
2023-04-27,40671,2779.04,2015-03-18,2023-06-25
2023-06-02,92674,2653.27,2021-09-03,
2023-11-23,64787,496.61,2022-06-24,
2023-01-04,96150,2923.39,2019-08-12,
2023-07-11,73458,997.74,2020-11-28,
2023-12-24,50341,1286.23,2018-05-24,2023-01-29
2023-11-05,18277,335.45,2015-08-04,
2023-04-18,8213,1902.22,2019-09-14,
2023-03-05,53149,2483.41,2015-03-30,
2023-01-10,48387,366.2,2019-12-21,
2023-05-27,75351,2055.15,2016-12-21,
2023-12-24,62328,832.31,2022-09-18,
2023-11-22,29870,1534.31,2022-12-03,
2023-04-16,36695,2069.52,2019-10-30,
2023-06-15,70217,1329.13,2016-09-10,
2023-05-29,44909,490.65,2022-02-25,
2023-10-12,4080,1651.6,2016-11-08,
2023-09-30,68523,730.98,2019-10-24,
2023-12-15,19333,864.15,2015-02-23,
2023-09-21,66043,743.01,2018-08-10,
2023-10-04,15498,1782.5,2022-12-03,
2023-12-18,9073,2141.12,2019-10-16,
2023-07-14,38982,747.83,2017-06-18,
2023-07-05,122,2146.99,2017-08-26,
2023-10-02,53081,1640.32,2016-02-16,
2023-01-02,52454,2003.73,2016-05-17,
2023-04-08,21263,2651.74,2017-12-06,
2023-05-15,71520,1624.46,2015-02-20,2023-05-03
2023-09-12,57362,2341.83,2021-09-02,
2023-02-11,65791,241.59,2018-04-21,
2023-09-30,49654,413.51,2017-07-30,
2023-09-15,91337,44.76,2022-07-04,
2023-04-05,43991,1462.67,2017-03-23,
2023-06-09,38715,363.45,2020-10-18,
2023-04-13,24300,417.72,2019-01-05,
2023-02-25,89256,1454.37,2017-07-11,
2023-07-19,79907,635.76,2015-11-23,
2023-09-07,87953,2879.25,2015-07-06,
2023-09-23,73406,411.01,2017-05-08,
2023-05-17,77788,115.41,2018-06-23,
2023-10-20,75345,1618.56,2021-12-20,
2023-06-24,93524,1109.29,2020-06-30,
2023-09-25,62808,805.9,2019-04-26,
2023-01-07,46822,68.38,2021-12-29,
2023-04-03,91552,1581.73,2018-09-23,
2023-01-26,73248,1803.65,2018-08-07,
2023-07-29,70693,1909.23,2017-12-12,
2023-07-18,54276,1332.22,2021-12-03,
2023-02-17,98089,551.24,2020-10-21,
2023-09-10,581,633.04,2015-04-13,2023-09-09
2023-11-09,55258,2.15,2017-07-26,
