DAY_ID,CUSTOMER_DIM_ID,POLICY_ID,POLICY_BALANCE_AMT,POLICY_STATUS,INSURANCE_POLICY_CASE_SIZE,EFF_DT,END_DT
2023-11-23,24756,POL_73,23295.77,Expired,39758.7,2020-10-24,
2023-01-27,45960,POL_58,15451.64,Active,12576.65,2017-09-21,
2023-12-28,12638,POL_84,12735.71,Expired,26810.3,2022-07-12,
2023-12-30,40749,POL_77,43891.7,Active,40201.36,2019-08-05,
2023-02-20,20137,POL_69,36244.98,Active,48518.04,2015-03-31,
2023-10-15,44449,POL_23,36753.95,Active,47948.05,2015-10-22,
2023-03-21,15451,POL_3,32102.53,Expired,28279.75,2018-06-18,
2023-07-12,8735,POL_32,14536.01,Expired,9648.99,2016-09-02,
2023-05-31,49652,POL_57,36249.15,Active,41063.89,2022-03-09,
2023-07-11,33364,POL_73,32955.98,Active,42630.86,2022-02-14,
2023-10-13,36162,POL_52,8928.95,Active,25482.35,2016-06-24,
2023-05-11,23017,POL_89,27925.08,Expired,36943.03,2022-03-13,
2023-01-13,18390,POL_1,28064.31,Active,6819.69,2016-03-17,2023-05-06
2023-12-01,43502,POL_98,44775.73,Expired,30112.15,2017-05-06,
2023-03-14,13175,POL_81,20733.79,Active,26599.33,2015-07-22,
2023-09-08,23621,POL_63,6375.92,Expired,31657.33,2016-09-13,
2023-06-20,23602,POL_75,46373.88,Expired,14763.34,2022-08-03,
2023-11-01,42714,POL_94,14690.21,Expired,46362.37,2021-09-24,
2023-10-28,49899,POL_96,20886.41,Active,38877.7,2020-10-04,
2023-01-24,29367,POL_70,29082.47,Expired,11235.99,2019-03-05,
2023-03-12,44010,POL_62,20233.22,Active,25024.66,2021-02-23,
2023-02-15,37289,POL_82,10639.92,Expired,34709.65,2016-03-02,
2023-06-01,44134,POL_25,5992.0,Expired,10856.33,2018-03-08,
2023-04-02,41189,POL_73,42721.98,Active,23412.71,2018-07-10,
2023-03-26,49711,POL_100,17057.19,Expired,44597.96,2018-06-06,
2023-03-14,22629,POL_88,25708.06,Active,23666.31,2015-08-04,2023-10-29
2023-01-10,26240,POL_86,47587.82,Expired,22815.33,2015-02-09,
2023-07-10,48051,POL_27,47256.98,Expired,46942.09,2016-09-09,
2023-04-03,45460,POL_83,25870.55,Expired,17150.07,2015-10-28,
2023-07-04,35380,POL_76,27192.31,Expired,20957.36,2015-11-26,
2023-04-18,12834,POL_72,44727.83,Active,14862.87,2021-03-22,2023-09-12
2023-07-31,40316,POL_25,38459.01,Expired,30302.14,2021-11-02,
2023-01-04,45424,POL_50,45695.13,Expired,9718.86,2018-07-19,
2023-01-19,1245,POL_57,49994.16,Active,28467.26,2016-07-20,
2023-12-23,44048,POL_12,46269.67,Expired,34781.07,2020-04-13,
2023-06-19,15822,POL_77,34679.11,Expired,32739.54,2019-01-10,
2023-11-16,39752,POL_43,31737.48,Active,46371.62,2020-08-15,
2023-12-26,13910,POL_5,34907.03,Expired,44008.99,2021-07-26,
2023-10-08,29508,POL_32,42601.87,Expired,25805.67,2015-09-05,
2023-05-12,25496,POL_100,20043.59,Expired,47216.38,2018-04-18,
2023-06-16,40222,POL_82,26599.5,Active,11877.07,2015-10-14,
2023-08-29,23171,POL_24,24150.12,Active,6666.68,2022-09-12,
2023-04-24,36094,POL_7,13301.84,Active,17905.05,2016-02-16,
2023-01-06,36001,POL_36,32954.52,Active,44040.15,2015-09-04,
2023-01-19,33627,POL_11,37527.73,Expired,32311.96,2022-09-29,
2023-02-14,14171,POL_40,25650.74,Expired,39835.2,2021-10-03,
2023-01-03,22679,POL_98,38641.53,Expired,36591.96,2017-04-02,
2023-06-26,48259,POL_84,9946.81,Expired,36071.53,2018-01-06,
2023-11-04,32753,POL_83,24406.0,Expired,11005.99,2022-10-09,
2023-08-30,12191,POL_59,48541.77,Expired,29433.96,2018-12-05,
2023-03-26,18316,POL_33,20474.84,Active,42123.03,2022-02-04,
2023-09-06,4060,POL_86,22506.7,Expired,32270.11,2017-04-23,
2023-01-19,43696,POL_68,49870.98,Active,45066.41,2015-09-14,
2023-09-05,50000,POL_100,42884.02,Active,37659.33,2022-06-05,
2023-09-25,22218,POL_100,49482.22,Expired,11779.67,2017-07-06,
2023-12-11,14732,POL_8,15165.03,Expired,41563.84,2022-07-23,
2023-10-07,9227,POL_74,34075.43,Expired,29082.25,2021-10-12,
2023-11-27,10740,POL_4,6354.05,Expired,13940.39,2018-07-02,
2023-07-19,134,POL_38,18371.58,Active,31999.51,2019-04-23,
2023-12-27,17325,POL_64,16166.19,Expired,32064.02,2019-04-27,2023-11-27
2023-07-27,42402,POL_46,17553.5,Active,32008.77,2017-05-20,
2023-11-22,26308,POL_52,43201.27,Active,27937.62,2017-01-05,
2023-02-15,46672,POL_4,27551.66,Expired,29656.31,2016-03-11,
2023-12-11,24438,POL_20,23729.63,Expired,14426.2,2018-04-27,2023-01-19
2023-01-08,11101,POL_53,17668.91,Active,38310.41,2018-09-17,
2023-04-17,34843,POL_91,19490.79,Expired,49288.82,2016-07-25,
2023-08-22,25498,POL_92,34365.07,Active,9563.55,2018-09-22,
2023-12-20,1971,POL_1,23818.27,Active,30754.2,2018-01-04,2023-11-06
2023-10-19,12527,POL_85,38145.0,Active,39989.29,2021-08-14,
2023-02-10,33938,POL_2,21492.87,Expired,16759.46,2021-05-30,
2023-11-09,45467,POL_68,5849.23,Expired,8407.02,2018-12-22,
2023-09-09,31423,POL_11,15448.6,Active,26630.48,2019-01-03,
2023-01-10,27081,POL_61,5253.45,Expired,9023.78,2020-09-26,
2023-04-12,7837,POL_79,5145.57,Expired,9127.5,2017-08-27,
2023-07-23,24857,POL_28,7439.73,Active,31097.93,2020-12-16,
2023-08-04,11835,POL_21,6117.77,Expired,14547.57,2022-03-08,
2023-07-06,37076,POL_88,40561.24,Expired,25465.46,2020-11-16,
2023-03-26,6582,POL_94,13857.19,Active,21726.55,2019-09-17,
2023-02-20,23767,POL_45,48688.04,Expired,42005.26,2022-02-12,2023-05-12
2023-04-23,43277,POL_37,6158.26,Expired,9965.63,2015-11-11,
2023-07-23,42295,POL_13,44111.05,Expired,5335.7,2017-06-21,
2023-08-16,40107,POL_2,18140.56,Active,15093.18,2019-06-20,
2023-05-16,10183,POL_16,36393.6,Active,48019.75,2021-06-12,
2023-08-11,3099,POL_83,9043.31,Expired,16370.86,2018-02-28,
2023-10-08,7441,POL_62,45135.4,Expired,47563.24,2015-06-27,
2023-08-30,13025,POL_20,32010.93,Active,39961.25,2015-11-02,
2023-01-04,36750,POL_5,11896.13,Active,23569.83,2018-08-09,
2023-03-09,21885,POL_43,13451.68,Active,21722.79,2020-08-01,
2023-12-27,29706,POL_5,13238.04,Active,46982.55,2022-06-08,
2023-09-08,25681,POL_79,32966.68,Expired,42294.57,2018-04-26,2023-05-20
2023-04-14,29790,POL_24,12331.43,Active,44846.46,2018-04-28,
2023-10-09,23804,POL_62,38460.01,Active,5348.55,2020-03-06,
2023-06-08,37723,POL_6,35251.92,Expired,42637.49,2020-07-11,
2023-09-04,9959,POL_93,34651.43,Expired,33541.59,2021-06-18,
2023-03-02,46862,POL_29,21701.52,Active,28103.54,2018-01-30,
2023-04-08,6496,POL_64,16026.78,Expired,14991.99,2019-05-26,
2023-08-04,16485,POL_30,19696.49,Expired,38193.23,2020-03-01,
2023-03-24,8951,POL_17,20688.39,Expired,19157.59,2021-08-03,
2023-12-21,48330,POL_8,27054.37,Expired,17544.94,2020-11-03,
2023-09-10,8140,POL_29,10244.37,Expired,18370.39,2017-12-11,
2023-10-25,11853,POL_60,29413.59,Active,19386.89,2020-04-27,
2023-05-14,24009,POL_32,14743.42,Active,5801.3,2018-03-02,
2023-02-11,28050,POL_76,7067.65,Expired,36762.9,2021-09-10,
2023-10-28,32962,POL_16,7093.5,Expired,24453.89,2016-11-22,
2023-01-06,40015,POL_96,33423.37,Active,48867.71,2022-09-30,
2023-02-20,12439,POL_16,41622.29,Expired,5518.41,2022-10-27,
2023-04-17,35668,POL_18,18154.4,Active,35341.28,2019-01-11,2023-03-27
2023-10-21,22913,POL_38,17634.46,Expired,35268.59,2017-11-22,
2023-08-22,14034,POL_84,7744.9,Active,30459.4,2016-12-18,
2023-01-19,14624,POL_3,24404.77,Expired,8750.72,2021-08-17,
2023-06-18,39332,POL_39,48747.7,Active,30741.14,2020-06-21,
2023-02-06,41114,POL_91,28299.34,Expired,35328.77,2020-09-01,
2023-03-04,16040,POL_70,30398.35,Expired,23205.58,2021-08-23,
2023-01-09,13998,POL_43,27195.65,Active,22563.05,2020-12-13,
2023-03-18,20894,POL_26,7850.32,Expired,32471.95,2022-06-15,
2023-01-24,16728,POL_14,33322.59,Expired,27746.08,2017-02-01,
2023-11-21,18045,POL_93,10332.47,Active,28868.94,2022-09-02,
2023-11-29,12733,POL_50,35440.78,Active,33583.1,2018-08-16,
2023-07-25,43589,POL_34,13215.15,Active,45556.05,2018-10-18,2023-03-18
2023-09-29,34773,POL_15,35503.18,Active,33274.29,2017-08-26,
2023-12-09,45091,POL_90,22783.04,Active,30207.37,2020-02-14,
2023-12-28,36394,POL_95,36422.0,Expired,20459.95,2021-01-15,
2023-12-10,821,POL_99,45372.68,Expired,15031.18,2019-04-25,2023-08-21
2023-05-19,20276,POL_75,14609.45,Active,16926.12,2021-01-06,
2023-05-09,24320,POL_1,8026.16,Active,39808.87,2021-06-08,
2023-08-12,20829,POL_69,16423.05,Expired,25313.55,2022-06-01,
2023-09-08,28021,POL_66,21714.46,Expired,10940.51,2015-12-01,
2023-11-05,47812,POL_72,24719.4,Active,14420.21,2017-06-21,2023-01-03
2023-10-15,25504,POL_58,7658.07,Expired,33880.92,2021-06-14,
2023-06-28,20013,POL_57,29410.9,Expired,47124.54,2021-09-06,
2023-09-13,18068,POL_12,41296.23,Expired,43337.38,2017-12-24,
2023-05-28,44704,POL_91,28900.39,Expired,22630.47,2020-02-28,
2023-03-12,3565,POL_48,26081.89,Expired,30215.13,2019-11-18,
2023-02-16,13754,POL_61,15958.21,Active,6860.43,2022-08-23,
2023-11-04,14442,POL_48,6530.01,Expired,39720.79,2017-08-04,
2023-06-27,36073,POL_6,10449.29,Expired,47459.95,2022-02-05,
2023-05-03,18827,POL_16,21706.45,Expired,15460.64,2022-05-23,
2023-07-06,4310,POL_84,10415.44,Active,10636.17,2021-01-13,
2023-05-03,8350,POL_61,21013.29,Active,44066.12,2018-05-09,2023-01-15
2023-04-16,6632,POL_20,13172.65,Expired,31933.04,2019-04-22,
2023-05-19,3752,POL_49,29452.81,Active,43469.36,2020-02-04,
2023-12-20,36761,POL_7,44643.13,Expired,22550.99,2021-08-11,
2023-09-28,8665,POL_50,8219.6,Expired,46219.12,2022-11-25,
2023-09-20,4952,POL_22,42670.75,Active,6350.53,2021-03-07,
2023-03-18,34379,POL_53,20546.54,Active,12774.68,2018-01-24,
2023-01-30,37043,POL_90,28373.5,Expired,47079.6,2020-01-18,
2023-11-19,659,POL_55,39087.01,Active,36042.96,2019-05-25,
2023-08-26,48425,POL_51,40174.41,Active,12594.83,2021-11-13,
2023-09-13,6770,POL_52,34800.57,Expired,18420.82,2021-03-19,
2023-01-27,14421,POL_93,21648.61,Expired,41565.36,2021-10-22,
2023-07-29,27725,POL_85,22615.18,Expired,12889.93,2016-01-03,
2023-06-24,22190,POL_3,43662.43,Expired,37121.01,2017-01-08,2023-04-28
2023-06-26,8058,POL_100,24224.15,Expired,45963.82,2020-09-07,
2023-02-14,46345,POL_83,21879.89,Active,31470.36,2015-05-30,
2023-01-28,5316,POL_67,35434.76,Active,18215.63,2019-01-17,
2023-01-07,40855,POL_7,41506.14,Expired,12697.53,2015-06-13,
2023-03-07,26847,POL_44,12250.26,Active,45813.28,2015-04-18,
2023-12-31,29096,POL_10,34039.87,Active,20078.28,2016-02-04,
2023-12-19,3531,POL_46,34622.21,Expired,29577.21,2020-02-15,
2023-09-11,9823,POL_39,43739.27,Expired,8222.73,2017-01-18,
2023-11-01,1845,POL_23,17412.2,Active,20069.33,2022-08-30,
2023-03-24,10986,POL_12,43837.04,Expired,26145.52,2019-07-24,
2023-07-04,23740,POL_34,46862.32,Active,24784.38,2017-10-27,
2023-11-23,13630,POL_81,14100.77,Active,29011.36,2019-05-28,
2023-06-21,22630,POL_33,41001.08,Active,40841.8,2021-10-10,2023-08-31
2023-12-27,25974,POL_16,27882.04,Expired,33623.34,2017-04-15,
2023-02-26,34911,POL_69,22749.5,Expired,23881.11,2016-10-16,
2023-06-27,41344,POL_2,40640.8,Active,33948.4,2021-05-07,
2023-09-24,20543,POL_68,20266.89,Active,27536.7,2022-06-10,
2023-03-11,13558,POL_35,19103.69,Expired,34062.22,2015-04-03,
2023-10-02,15764,POL_77,31508.8,Expired,49954.51,2018-01-22,
2023-02-13,12464,POL_82,31348.16,Expired,34259.16,2015-06-18,
2023-12-26,45214,POL_97,36593.84,Active,44395.49,2017-04-30,
2023-07-17,9257,POL_78,46972.29,Expired,24500.52,2019-09-15,
2023-04-05,47693,POL_22,10744.45,Active,29757.03,2019-07-13,
2023-01-03,31373,POL_69,32361.2,Expired,8094.36,2016-09-15,
2023-08-09,13326,POL_3,31716.78,Active,35852.55,2020-07-05,
2023-04-30,15118,POL_81,40512.72,Active,31884.81,2016-08-31,
2023-10-12,30846,POL_51,10930.76,Active,19932.64,2019-02-11,
2023-02-06,31181,POL_5,6151.11,Active,25052.72,2022-09-14,
2023-08-06,49038,POL_47,43317.74,Expired,19918.28,2015-01-01,
2023-06-13,1027,POL_74,44227.11,Active,22168.29,2019-03-17,
2023-09-04,46852,POL_85,25690.46,Active,34939.97,2022-09-13,
2023-08-29,46941,POL_94,17697.1,Active,39733.02,2016-10-19,
2023-06-05,9664,POL_74,41910.64,Active,18969.01,2022-04-03,
2023-10-21,46622,POL_80,5704.8,Active,25241.91,2020-05-25,
2023-02-01,14234,POL_77,41897.89,Active,25849.65,2016-03-28,
2023-07-05,9976,POL_44,16808.06,Active,26507.32,2020-12-26,
2023-03-30,8648,POL_89,18499.21,Active,46869.85,2022-01-05,
2023-12-13,49695,POL_21,39784.95,Expired,12765.23,2017-01-31,
2023-08-17,41035,POL_45,14845.79,Expired,25590.2,2021-12-12,
2023-02-25,26535,POL_79,15974.11,Active,29749.27,2019-04-08,
2023-05-27,13912,POL_15,8367.41,Active,31138.96,2019-10-21,
2023-09-15,15581,POL_46,6828.03,Active,39107.44,2016-01-30,
2023-01-18,1946,POL_28,27608.99,Expired,29091.7,2015-06-04,
2023-02-06,5796,POL_86,17827.57,Active,31021.86,2018-02-14,
2023-07-21,33551,POL_7,44182.78,Expired,32812.53,2019-04-07,
2023-01-23,26187,POL_99,25064.9,Active,31590.0,2019-07-24,
2023-12-17,28537,POL_62,36394.44,Expired,49269.45,2017-05-17,
2023-07-13,35232,POL_16,29410.1,Active,5344.9,2015-10-08,
2023-06-08,17913,POL_67,7006.74,Active,12892.39,2021-07-23,
2023-07-09,39134,POL_11,35269.87,Expired,25335.37,2019-02-23,
2023-08-24,944,POL_48,16918.38,Active,26441.74,2017-01-23,
2023-07-03,44653,POL_85,33232.82,Expired,36283.85,2018-09-06,
2023-01-27,23780,POL_32,23283.67,Expired,21715.8,2022-04-23,
2023-01-02,3151,POL_53,21372.45,Active,31433.03,2021-04-03,
2023-04-30,21517,POL_34,31993.62,Active,17169.92,2017-08-31,
2023-09-19,18839,POL_98,40382.34,Active,9611.67,2019-10-30,
2023-09-07,18847,POL_37,19663.79,Active,10810.93,2020-07-18,
2023-05-16,22188,POL_60,43669.87,Active,23859.54,2017-07-19,
2023-06-17,36105,POL_20,36548.9,Expired,25557.12,2021-07-05,
2023-08-11,13937,POL_16,16754.29,Expired,35191.18,2021-02-11,2023-09-21
2023-02-11,34978,POL_79,31024.36,Active,8710.34,2015-07-26,
2023-11-29,1185,POL_21,37622.33,Active,36161.98,2016-10-11,
2023-10-14,39594,POL_15,47223.18,Expired,30267.89,2018-05-21,
2023-10-22,41939,POL_76,14749.84,Active,37004.1,2021-06-04,
2023-01-05,43674,POL_51,13856.97,Active,38304.37,2019-01-26,
2023-12-05,40220,POL_33,13807.98,Expired,17618.15,2019-12-14,
2023-10-26,23353,POL_39,18417.46,Active,44046.75,2019-06-22,
2023-02-09,7445,POL_91,29119.21,Active,13802.53,2017-09-24,
2023-08-21,7144,POL_91,16445.57,Active,49953.54,2019-04-19,
2023-07-07,31114,POL_24,19514.49,Expired,24891.01,2016-08-01,
2023-04-11,3352,POL_56,49958.19,Expired,13973.97,2015-01-17,
2023-11-28,3699,POL_5,13422.57,Expired,23192.21,2022-01-14,
2023-07-31,7776,POL_4,31314.05,Active,32244.07,2018-07-02,
2023-02-01,34609,POL_87,12395.53,Expired,29392.1,2017-12-25,
2023-01-05,31130,POL_86,37100.83,Expired,36743.63,2022-06-06,
2023-01-23,16373,POL_12,10727.67,Expired,10701.54,2016-03-02,
2023-05-20,19577,POL_58,5410.66,Expired,19472.03,2018-10-29,
2023-04-06,22077,POL_23,18218.43,Expired,14524.92,2021-12-27,
2023-10-06,6499,POL_1,11131.2,Active,30225.26,2022-12-16,
2023-06-25,32872,POL_56,6968.15,Active,10774.67,2018-05-22,
2023-07-30,7116,POL_18,41486.09,Expired,8834.73,2021-09-08,
2023-03-22,36693,POL_75,31920.35,Expired,24019.62,2019-04-14,
2023-11-24,36058,POL_23,30062.97,Active,39754.69,2016-05-14,
2023-02-02,6178,POL_65,42863.47,Expired,49721.04,2019-11-17,
2023-10-20,32713,POL_2,34929.0,Expired,48272.73,2019-04-09,
2023-03-13,39908,POL_11,42576.04,Active,26135.25,2019-04-16,
2023-06-30,4017,POL_24,31192.79,Expired,8329.54,2022-10-25,
2023-03-17,2861,POL_12,20916.32,Active,22770.2,2015-05-13,
2023-09-30,5697,POL_86,9466.19,Active,16675.63,2021-01-28,
2023-05-14,32831,POL_47,5417.45,Expired,30956.42,2018-02-20,
2023-03-20,9934,POL_80,44627.06,Expired,36838.99,2015-03-27,
2023-06-20,14089,POL_67,16726.98,Expired,47814.9,2017-06-22,
2023-10-23,8726,POL_35,10925.64,Expired,41747.09,2018-10-21,
2023-11-09,41081,POL_72,12048.38,Active,34358.36,2015-04-21,
2023-05-14,50001,POL_37,26520.29,Active,16545.77,2016-07-20,
2023-08-16,15981,POL_47,22705.91,Expired,12701.18,2015-03-22,
2023-07-20,5367,POL_94,10221.63,Active,18062.75,2021-10-19,
2023-11-30,40308,POL_12,11586.0,Active,16181.57,2022-09-03,
2023-12-16,966,POL_17,18610.89,Active,20938.81,2020-08-11,
2023-02-21,34733,POL_73,28777.16,Active,47369.54,2017-09-05,
2023-07-17,25184,POL_41,23904.04,Active,39022.61,2015-09-12,
2023-12-19,8615,POL_96,12948.78,Active,39455.91,2019-09-16,
2023-06-09,49482,POL_64,36748.46,Active,34554.61,2019-08-06,
2023-09-23,2328,POL_11,41210.43,Expired,39501.53,2016-10-25,
2023-09-23,47353,POL_81,8430.52,Expired,5297.91,2017-10-14,
2023-06-07,28847,POL_98,16756.03,Expired,16476.14,2015-01-09,2023-08-03
2023-12-24,3092,POL_37,45143.08,Expired,45685.54,2023-01-01,
2023-04-15,46596,POL_21,41680.09,Active,31285.05,2018-04-05,
2023-05-24,45020,POL_82,31757.15,Active,40733.13,2018-06-05,
2023-02-15,43417,POL_79,15386.04,Expired,9538.83,2020-03-12,2023-03-03
2023-02-03,27057,POL_44,5000.56,Expired,9915.62,2022-04-07,
2023-02-06,21842,POL_21,40714.34,Expired,26333.72,2022-03-18,
2023-01-17,22394,POL_57,15725.84,Active,12561.44,2018-07-22,
2023-06-24,4143,POL_100,23114.96,Active,48191.17,2021-08-14,
2023-02-08,15152,POL_91,21796.19,Expired,49524.39,2020-11-18,
2023-07-18,1751,POL_16,45177.59,Active,31778.92,2022-03-14,
2023-12-10,36506,POL_13,15966.26,Active,23526.04,2015-07-03,
2023-01-28,4392,POL_35,36596.46,Active,12965.74,2019-04-10,2023-07-28
2023-12-20,38686,POL_41,12853.95,Active,16406.59,2020-11-24,
2023-08-04,33784,POL_59,14683.1,Active,25621.54,2022-08-26,
2023-03-05,37045,POL_11,45862.69,Expired,24623.95,2021-02-26,
2023-07-29,49440,POL_33,47214.44,Active,21099.2,2022-06-01,
2023-10-04,46953,POL_41,40531.38,Expired,30653.16,2022-04-15,
2023-12-24,22978,POL_59,7115.96,Active,35472.66,2019-12-26,
2023-11-06,4202,POL_91,14575.35,Expired,48758.88,2015-04-10,
2023-08-08,28608,POL_80,47486.33,Expired,27208.04,2015-12-06,
2023-07-14,37287,POL_63,16260.27,Active,45324.3,2018-11-02,
2023-12-22,45256,POL_89,45214.18,Expired,21580.84,2017-12-15,
2023-09-20,46063,POL_11,37327.35,Active,37091.4,2018-06-10,
2023-11-26,7388,POL_82,17594.34,Expired,48119.38,2018-03-12,
2023-06-08,23523,POL_96,43893.11,Active,43802.88,2021-01-12,
2023-03-31,33250,POL_16,34517.02,Expired,10504.87,2018-09-03,
2023-07-10,389,POL_94,30371.45,Active,15250.39,2021-06-24,
2023-01-27,29068,POL_96,14481.5,Expired,35354.67,2017-05-26,
2023-12-11,17833,POL_24,44570.84,Active,38216.3,2015-06-09,
2023-11-01,43009,POL_20,7906.06,Active,43562.69,2015-12-12,
2023-05-11,29258,POL_56,24176.74,Expired,48727.39,2022-01-30,
2023-01-26,7061,POL_6,26175.13,Expired,47485.66,2015-08-04,
2023-08-16,47068,POL_90,31125.42,Active,29024.29,2015-10-07,
2023-07-28,27697,POL_58,12509.95,Expired,46013.83,2020-09-29,
2023-07-17,42603,POL_93,27522.77,Active,35947.59,2017-07-05,
2023-10-21,15560,POL_12,46204.22,Active,15564.33,2021-12-12,
2023-09-13,30242,POL_74,24745.97,Expired,26255.14,2019-11-05,
2023-02-16,38412,POL_54,24652.99,Active,15419.32,2017-05-22,
2023-04-17,18636,POL_21,24684.98,Active,48835.4,2015-12-26,
2023-04-04,28258,POL_14,5905.65,Active,21667.73,2022-09-20,
2023-06-02,23904,POL_82,49782.48,Active,35784.26,2020-03-12,
2023-07-09,24208,POL_5,39394.51,Active,19654.83,2016-08-08,
2023-05-05,12608,POL_47,26115.89,Expired,48854.88,2020-09-18,
2023-09-01,34070,POL_90,9091.24,Active,26051.89,2018-03-13,
2023-03-09,18386,POL_39,13976.37,Active,39600.04,2022-07-19,2023-11-16
2023-09-28,17985,POL_24,24561.09,Expired,26010.42,2017-01-15,
2023-03-08,47578,POL_36,14147.36,Active,31772.53,2019-10-29,2023-08-17
2023-04-02,24295,POL_51,34561.51,Active,14515.32,2017-09-02,
2023-05-14,29767,POL_78,47554.75,Active,5102.65,2021-12-24,
2023-09-02,26312,POL_49,27198.57,Expired,49485.88,2017-05-03,
2023-08-05,33445,POL_81,9703.55,Active,24211.15,2020-10-11,
2023-12-10,26749,POL_100,38528.39,Expired,9249.79,2018-05-21,
2023-12-20,2692,POL_80,43888.77,Expired,24503.42,2018-05-26,
2023-10-21,24838,POL_65,18691.58,Active,22421.45,2016-04-20,
2023-08-23,15804,POL_43,43100.54,Active,13731.53,2020-04-16,
2023-01-09,18611,POL_30,35340.73,Active,18330.53,2019-09-30,
2023-02-09,21911,POL_65,37635.78,Active,22856.59,2021-11-28,
2023-06-30,31692,POL_32,48214.97,Active,46391.11,2021-03-18,
2023-09-07,11857,POL_6,45684.05,Active,36043.81,2018-08-15,
2023-04-23,16527,POL_91,35034.56,Expired,32400.69,2018-08-13,
2023-05-23,19179,POL_76,35654.64,Expired,38038.01,2022-04-29,
2023-08-16,10603,POL_98,25783.28,Active,33273.92,2015-04-03,
2023-05-19,39548,POL_37,32494.58,Expired,35535.05,2018-04-13,
2023-04-26,36868,POL_81,8761.5,Active,29379.87,2018-01-20,
2023-06-04,21607,POL_83,22011.59,Active,17081.39,2017-09-30,
2023-03-03,30432,POL_23,46931.14,Active,15885.31,2020-09-21,2023-03-24
2023-07-30,46666,POL_40,14905.11,Active,28567.45,2017-11-27,
2023-02-02,22589,POL_19,22594.92,Active,48044.76,2022-06-26,
2023-06-23,40469,POL_27,47856.05,Active,41441.6,2018-05-13,
2023-04-09,40171,POL_38,44080.68,Active,5972.71,2017-01-30,2023-12-05
2023-11-21,21473,POL_49,27368.27,Active,28001.39,2021-08-25,
2023-10-10,43020,POL_64,27408.13,Expired,33763.53,2019-09-29,
2023-07-26,9903,POL_17,15065.63,Expired,8172.81,2015-09-10,
2023-03-10,45850,POL_67,20475.32,Active,31810.96,2018-06-23,
2023-04-27,8366,POL_63,5203.14,Expired,43810.28,2021-11-19,
2023-05-05,12375,POL_52,18618.03,Active,45024.63,2015-11-02,
2023-09-03,27719,POL_98,32199.17,Active,10038.36,2020-01-17,
2023-02-14,34505,POL_93,37736.06,Active,47854.04,2016-07-02,
2023-07-02,35065,POL_96,32821.21,Expired,22468.66,2018-09-01,
2023-12-08,12292,POL_2,44075.88,Expired,30230.29,2018-02-24,
2023-05-20,44156,POL_79,25538.68,Expired,38710.66,2022-10-09,
2023-07-08,7228,POL_23,10681.17,Active,15671.63,2022-10-20,
2023-08-10,39324,POL_31,24183.52,Expired,48593.71,2020-05-25,
2023-10-06,45875,POL_67,46109.19,Active,27477.85,2018-10-03,
2023-10-26,1289,POL_62,36349.55,Active,43917.3,2022-04-25,
2023-07-28,39734,POL_91,31244.01,Expired,18008.01,2015-04-06,2023-01-27
2023-01-11,8965,POL_51,45514.85,Active,30235.63,2019-02-14,
2023-10-21,46207,POL_28,42064.46,Active,48060.76,2015-10-12,
2023-09-11,37703,POL_31,38678.46,Active,8036.23,2021-12-16,
2023-03-28,23733,POL_36,6801.87,Active,6752.59,2019-11-09,
2023-04-13,43817,POL_56,30495.95,Expired,34793.82,2018-01-04,
2023-08-12,29708,POL_78,15949.24,Expired,10308.07,2022-10-08,
2023-03-25,21455,POL_87,22631.29,Expired,29655.69,2019-12-11,
2023-07-25,21817,POL_26,45120.74,Active,32979.52,2018-08-24,
2023-04-15,30945,POL_7,44148.9,Active,47640.59,2019-03-13,
2023-11-28,21357,POL_67,25242.37,Expired,23225.75,2018-03-13,2023-03-27
2023-08-24,25546,POL_1,15622.94,Active,26263.71,2016-07-18,2023-12-08
2023-06-28,14094,POL_4,37188.94,Active,12470.9,2016-01-07,
