DAY_ID,ACCOUNT_DIM_ID,CREDIT_CARD_SPEND_AMT,CARD_TYPE,EFF_DT,END_DT
2023-01-18,85677,3548.58,MasterCard,2017-12-10,
2023-06-04,70829,2680.1,Amex,2017-08-28,2023-03-05
2023-08-19,85091,174.88,Amex,2019-03-04,
2023-09-24,32637,3149.19,Visa,2015-11-11,
2023-09-04,82544,604.08,MasterCard,2022-10-11,
2023-11-21,72860,3431.8,Visa,2021-02-04,
2023-05-16,30416,2207.19,Amex,2020-10-29,
2023-02-23,32827,4300.42,Visa,2017-11-01,
2023-09-14,97107,829.19,MasterCard,2019-06-28,2023-07-13
2023-05-08,65506,849.22,Amex,2018-09-11,
2023-01-15,36394,2503.74,Amex,2020-05-09,
2023-02-24,3680,4745.83,MasterCard,2017-01-21,
2023-01-29,28457,1679.21,MasterCard,2016-10-15,2023-05-08
2023-01-11,73025,620.26,Visa,2019-11-13,
2023-07-29,46673,468.77,Visa,2016-12-04,
2023-07-09,19227,1140.18,MasterCard,2017-02-14,
2023-01-05,79032,1032.25,Visa,2017-08-14,
2023-07-11,76529,3238.27,MasterCard,2021-10-14,2023-01-02
2023-02-11,3245,2843.26,MasterCard,2018-10-22,2023-08-30
2023-12-27,24567,576.06,Amex,2020-08-10,
2023-04-10,30721,468.63,Amex,2017-09-13,
2023-02-27,57776,3731.22,MasterCard,2017-11-17,
2023-07-10,55679,871.03,Visa,2018-10-18,
2023-02-06,7033,2725.74,Amex,2019-04-13,
2023-08-27,42530,1430.94,Amex,2019-06-30,
2023-07-20,8322,4035.06,Amex,2015-01-29,
2023-12-25,65363,2128.7,Visa,2015-08-28,
2023-09-17,51961,1720.71,MasterCard,2016-12-27,
2023-03-26,95902,3084.04,MasterCard,2017-04-22,
2023-05-16,81461,4327.18,Visa,2021-12-15,2023-03-13
2023-08-12,36342,121.56,MasterCard,2015-02-03,
2023-01-20,21711,4806.5,Visa,2022-07-10,
2023-02-23,76383,1836.14,MasterCard,2019-01-21,2023-01-02
2023-03-08,81350,2184.08,MasterCard,2022-10-29,2023-04-14
2023-03-10,28284,2519.18,Visa,2018-09-17,
2023-12-28,26804,1085.37,MasterCard,2021-03-14,
2023-10-15,54330,4027.73,MasterCard,2022-03-15,2023-08-03
2023-04-30,64348,4801.14,MasterCard,2015-09-27,
2023-10-08,6566,2975.35,Visa,2020-10-18,2023-05-27
2023-04-18,54229,174.9,Amex,2019-02-22,2023-02-01
2023-11-15,49699,2956.54,MasterCard,2017-02-08,
2023-04-17,68447,3021.1,Amex,2022-02-23,
2023-11-12,11677,467.83,Amex,2022-05-14,
2023-08-19,3392,416.01,Amex,2018-06-11,
2023-03-09,72270,1219.77,Visa,2020-09-22,2023-01-23
2023-06-26,52540,1659.58,Visa,2022-04-16,
2023-07-13,7331,4398.74,Visa,2018-12-18,
2023-05-12,24461,2792.96,Visa,2018-03-24,
2023-10-08,1484,736.77,MasterCard,2015-03-07,
2023-09-25,13339,818.75,Visa,2019-05-20,
2023-01-13,10558,4360.4,Amex,2020-03-29,
2023-01-12,22661,4527.25,MasterCard,2017-02-20,
2023-11-28,69588,4584.59,Amex,2022-12-13,
2023-03-28,23001,3062.95,MasterCard,2017-10-15,
2023-08-01,4922,248.8,Amex,2015-12-29,
2023-01-08,60536,4495.48,MasterCard,2019-12-19,
2023-08-27,94712,4394.41,MasterCard,2015-04-19,
2023-04-25,71924,955.12,Amex,2016-09-27,
2023-10-01,52499,2128.35,Visa,2018-11-26,
2023-08-16,9617,376.53,MasterCard,2019-07-05,
2023-04-18,8879,2956.64,MasterCard,2017-05-28,
2023-02-14,89507,1532.9,Visa,2020-07-03,
2023-10-05,36299,3855.6,Amex,2021-11-06,
2023-02-05,56688,3980.69,Amex,2019-05-31,
2023-06-21,8896,4554.71,Amex,2016-12-05,
2023-02-22,56347,3293.52,Amex,2019-10-14,
2023-07-23,67619,2489.12,Amex,2015-08-18,
2023-06-18,72447,1514.22,Visa,2022-01-09,
2023-01-11,92126,3760.64,Amex,2018-11-16,
2023-01-26,85555,4706.48,Visa,2015-08-27,
2023-11-17,26066,3529.06,Amex,2016-09-03,
2023-09-04,62804,1656.76,Visa,2017-11-20,
2023-06-26,94744,1928.68,Visa,2017-12-14,2023-10-25
2023-08-04,7028,1393.32,Amex,2015-05-15,
2023-09-25,95812,2527.14,Amex,2015-01-30,
2023-08-07,55392,508.67,Visa,2020-06-29,
2023-12-30,34771,1163.19,Amex,2017-01-04,
2023-04-15,116,124.51,Visa,2015-10-28,
2023-05-13,18262,1175.47,Visa,2017-01-21,
2023-04-17,64022,4894.26,Visa,2019-01-09,
2023-07-05,68941,868.44,Amex,2019-01-01,
2023-03-15,29849,533.61,Visa,2020-07-19,
2023-04-10,74046,4133.39,Visa,2021-05-27,
2023-04-26,27967,602.72,Amex,2017-03-10,
2023-08-19,4061,4738.38,Amex,2017-12-07,
2023-09-27,7690,2833.02,Amex,2016-10-09,
2023-06-14,60545,728.88,Amex,2018-01-22,
2023-05-15,26224,3476.48,MasterCard,2019-04-22,
2023-03-19,78459,4463.05,MasterCard,2021-03-07,
2023-02-10,54790,2243.71,Visa,2022-11-01,
2023-03-03,33526,2020.35,Visa,2022-07-09,
2023-04-10,43656,422.67,MasterCard,2015-10-01,
2023-09-09,45759,3640.09,MasterCard,2016-09-17,
2023-05-06,36450,4817.1,Visa,2017-06-23,
2023-05-26,12528,3353.97,MasterCard,2018-05-21,
2023-02-16,58299,2291.89,Amex,2022-06-14,
2023-07-10,49645,2564.62,Visa,2022-06-06,
2023-09-03,15338,1445.72,MasterCard,2015-06-10,
2023-04-13,79962,293.54,Amex,2015-12-19,
2023-06-08,77044,982.07,Visa,2015-03-04,
2023-10-28,55686,4279.36,Visa,2020-03-31,
2023-08-28,15979,3941.87,Visa,2022-11-24,
2023-05-25,41399,1362.14,MasterCard,2020-10-26,
2023-09-06,27701,828.43,Visa,2020-08-19,
2023-08-10,4678,289.98,Visa,2021-09-14,2023-05-05
2023-01-20,22418,4478.82,Visa,2017-08-24,
2023-02-27,13871,858.46,Amex,2018-07-02,
2023-01-17,37066,1619.4,MasterCard,2021-01-07,
2023-04-15,90177,3421.5,Amex,2018-10-01,
2023-02-12,44007,3101.2,Visa,2019-07-05,
2023-07-01,48794,4711.47,MasterCard,2022-03-26,
2023-12-31,9584,4424.22,Visa,2022-02-26,
2023-05-11,17833,3695.56,MasterCard,2019-01-26,
2023-02-10,19138,1931.34,MasterCard,2016-07-16,
2023-11-19,90662,617.97,MasterCard,2019-06-05,
2023-12-24,22333,2258.38,Amex,2020-12-30,2023-04-15
2023-09-13,18195,4690.81,Amex,2021-10-17,
2023-04-06,49647,1779.21,Amex,2020-04-06,2023-05-20
2023-07-03,92782,2769.05,Visa,2019-12-31,2023-10-02
2023-06-12,46430,3210.28,MasterCard,2018-08-10,
2023-09-11,90498,4553.05,Amex,2015-08-14,
2023-05-09,87511,453.36,Visa,2021-10-18,
2023-09-03,50431,2079.11,MasterCard,2017-09-15,
2023-03-24,65724,2790.19,Visa,2021-12-17,
2023-03-27,96636,2334.54,MasterCard,2021-08-09,
2023-03-31,75845,1504.81,Amex,2016-02-25,
2023-05-21,37592,294.57,Amex,2015-08-17,
2023-01-10,37359,4108.69,MasterCard,2018-04-10,
2023-12-29,90119,4625.88,Amex,2020-11-11,
2023-05-19,79394,3397.72,MasterCard,2021-11-09,
2023-12-03,81181,2192.82,Visa,2017-07-27,
2023-06-24,72042,2638.7,Amex,2019-04-24,
2023-01-01,96879,4957.61,MasterCard,2017-02-23,
2023-05-19,90854,3293.92,Visa,2019-09-19,
2023-01-29,35845,4924.04,Visa,2015-08-30,
2023-08-13,60062,3751.79,Amex,2022-05-02,
2023-06-08,23341,1678.26,MasterCard,2018-12-07,
2023-10-23,30049,4611.85,MasterCard,2016-05-29,
2023-12-28,80617,1116.16,MasterCard,2021-08-18,
2023-04-05,10689,2226.71,MasterCard,2015-04-26,
2023-08-09,19623,370.17,Amex,2021-03-10,
2023-09-16,16034,2205.73,Visa,2016-06-24,
2023-07-13,4774,2850.9,Visa,2022-10-18,
2023-03-25,65499,2329.2,Visa,2018-07-29,
2023-02-27,55437,1054.86,Visa,2017-03-12,
2023-11-12,29256,2904.46,Visa,2015-08-27,
2023-11-07,61570,1573.96,MasterCard,2022-09-30,2023-08-31
2023-07-11,10271,3213.77,MasterCard,2016-02-19,
2023-10-22,29691,4941.19,Visa,2020-12-20,
2023-01-07,27930,3061.52,MasterCard,2017-02-19,
2023-07-31,57827,121.07,MasterCard,2021-09-13,
2023-08-12,18193,3060.11,MasterCard,2018-01-22,
2023-04-12,69270,4323.46,Visa,2017-10-15,
2023-05-03,83013,1531.18,MasterCard,2019-02-14,
2023-11-17,33183,4646.88,Visa,2015-12-02,
2023-09-10,4968,1994.17,MasterCard,2015-03-04,
2023-04-02,20790,1704.14,Amex,2019-01-24,
2023-09-27,96687,2524.04,Amex,2018-10-26,
2023-12-26,59004,198.6,Amex,2018-11-24,
2023-02-28,29660,2735.1,MasterCard,2021-07-30,
2023-12-02,72161,1953.33,MasterCard,2016-07-05,
2023-12-20,62330,934.91,MasterCard,2015-05-15,
2023-10-21,75079,3988.36,Visa,2019-02-06,
2023-03-31,21119,3144.43,Visa,2015-09-03,2023-04-25
2023-12-27,46787,4555.97,Visa,2015-01-02,
2023-05-27,24935,4945.89,Visa,2015-11-30,
2023-09-22,64667,1816.04,MasterCard,2017-08-12,
2023-12-03,90388,2325.62,MasterCard,2020-07-25,
2023-09-27,65035,2533.21,Amex,2017-05-04,
2023-12-24,22627,505.42,Amex,2017-05-03,
2023-12-05,4578,171.38,MasterCard,2018-07-29,
2023-11-23,69877,3576.83,Visa,2015-01-03,
2023-10-21,53392,3096.53,Amex,2015-02-06,
2023-10-17,29347,1773.91,Amex,2019-01-29,
2023-03-11,63601,841.43,Amex,2019-04-05,
2023-05-23,9200,4727.48,Visa,2018-04-17,
2023-08-26,91448,3193.95,Visa,2016-06-27,
2023-06-06,48204,4290.69,MasterCard,2020-11-25,
2023-04-13,15730,481.96,Amex,2015-08-30,
2023-01-16,59734,2815.43,Visa,2015-07-09,
2023-12-12,40871,1867.49,MasterCard,2015-03-05,
2023-03-20,57125,2120.77,Visa,2018-01-04,
2023-02-06,95762,3396.6,Visa,2018-09-30,
2023-01-31,78507,774.29,Visa,2021-04-15,
2023-04-30,84596,229.95,MasterCard,2018-12-27,
2023-12-18,90463,3541.25,MasterCard,2021-05-20,
2023-09-13,8838,3253.41,Amex,2015-07-09,
2023-11-17,66663,1397.27,Amex,2018-01-25,
2023-10-07,14728,3435.15,Amex,2020-11-13,
2023-06-02,77842,4700.29,Amex,2015-01-31,
2023-10-31,58999,2747.92,Amex,2016-08-09,2023-05-05
2023-09-01,25824,4977.2,MasterCard,2022-04-08,
2023-09-20,42865,3847.69,Visa,2020-01-08,
2023-02-20,71429,3383.21,Visa,2016-04-16,
2023-02-21,40553,3677.84,MasterCard,2017-10-31,
2023-02-07,68714,4357.78,Amex,2018-12-21,
2023-04-18,71087,4192.49,Amex,2015-07-06,
2023-08-10,77972,3093.26,Visa,2022-01-03,
2023-08-16,5726,3176.91,Amex,2016-09-19,2023-06-06
2023-03-02,94868,1109.03,Visa,2017-02-03,
2023-01-06,86807,1160.25,Visa,2016-07-18,
2023-03-02,95940,4225.88,MasterCard,2017-05-25,
2023-04-29,1950,1124.38,MasterCard,2021-12-27,
2023-07-12,92499,1029.69,Visa,2018-04-22,
2023-09-30,36671,930.8,Visa,2019-10-27,
2023-05-17,57453,4380.63,MasterCard,2015-12-23,2023-07-03
2023-07-29,56095,2136.75,Visa,2019-07-04,
2023-05-04,17448,466.46,MasterCard,2021-07-18,
2023-05-21,93504,2150.94,Visa,2017-07-25,
2023-12-17,38895,1710.43,Visa,2021-08-22,
2023-09-02,35615,507.3,Amex,2020-02-07,
2023-05-11,86137,1569.38,Amex,2015-06-23,
2023-09-25,34547,4364.93,MasterCard,2017-01-21,
2023-12-28,86707,4015.37,Visa,2016-02-28,
2023-11-09,18201,3981.12,MasterCard,2015-02-04,
2023-07-21,28697,2278.31,Amex,2017-02-04,
2023-08-08,11843,1754.05,Amex,2021-03-03,
2023-03-10,27048,3808.98,Visa,2018-07-04,
2023-03-21,33411,3220.64,Visa,2020-09-15,
2023-03-25,41058,506.95,Visa,2020-09-04,
2023-01-08,54510,3073.37,Visa,2018-07-11,
2023-10-18,31520,2684.48,Visa,2017-09-14,
2023-08-05,35639,1190.09,MasterCard,2021-04-15,
2023-08-14,31182,3409.45,Amex,2019-05-11,
2023-11-20,48723,3411.31,MasterCard,2017-11-06,
2023-02-02,29372,2356.83,Amex,2017-05-15,2023-12-05
2023-11-29,43123,2184.32,MasterCard,2021-06-21,
2023-09-07,11196,3692.77,Amex,2020-01-20,
2023-12-06,57349,2330.37,Amex,2016-08-24,
2023-01-12,21073,1383.84,Amex,2021-09-05,
2023-02-25,70438,2322.29,MasterCard,2018-04-01,
2023-11-15,98693,3901.02,MasterCard,2017-01-18,
2023-10-23,95178,4337.08,MasterCard,2016-07-21,
2023-06-22,95480,3713.38,Visa,2019-03-30,
2023-07-25,5772,3553.9,MasterCard,2016-04-13,
2023-01-23,86802,535.04,MasterCard,2018-12-12,
2023-10-18,43457,2648.17,MasterCard,2018-10-11,
2023-11-02,24885,4506.16,Amex,2019-09-11,2023-05-06
2023-10-28,7532,3242.69,MasterCard,2018-05-01,2023-02-07
2023-05-19,68474,3973.04,Visa,2015-09-20,
2023-05-11,34234,2510.42,Amex,2022-02-17,
2023-10-01,99215,2208.18,Amex,2016-12-30,
2023-03-24,4826,1634.24,Amex,2016-05-09,
2023-10-23,11335,776.66,MasterCard,2020-01-18,
2023-12-31,4916,699.17,Visa,2016-09-25,
2023-06-07,45291,2502.67,MasterCard,2022-01-10,
2023-03-05,45906,3246.57,Amex,2017-01-18,
2023-01-01,65481,657.23,Visa,2018-12-01,
2023-05-28,83378,1640.1,Visa,2017-12-05,
2023-05-21,70783,4796.03,MasterCard,2022-01-19,
2023-10-14,99918,505.05,MasterCard,2015-10-27,
2023-04-18,29444,4390.4,Amex,2016-07-29,
2023-11-06,52485,2412.01,Visa,2015-01-19,
2023-02-06,27411,873.67,MasterCard,2019-03-07,
2023-01-25,63814,1283.53,Visa,2022-06-04,
2023-05-24,98219,3161.59,Visa,2015-01-02,
2023-12-07,48903,3087.87,MasterCard,2022-07-13,
2023-06-18,3305,3998.98,Amex,2016-04-07,
2023-04-13,2817,3230.61,Visa,2015-07-25,
2023-03-31,62135,4946.76,Visa,2022-10-16,
2023-01-15,50114,2220.65,Visa,2018-01-15,
2023-08-17,72885,2403.8,MasterCard,2015-11-27,
2023-02-21,33396,4839.22,MasterCard,2015-07-08,
2023-09-14,2280,2226.81,Visa,2021-03-14,
2023-08-20,35001,3304.42,Visa,2021-10-03,
2023-07-05,53567,4290.98,MasterCard,2020-09-07,2023-02-22
2023-12-06,5784,993.54,MasterCard,2016-06-14,
2023-05-16,91257,1752.36,Visa,2015-12-02,
2023-03-01,19208,4761.78,Amex,2016-10-25,
2023-03-14,40935,3317.53,Visa,2017-11-08,
2023-12-26,84465,4415.52,Visa,2020-01-30,
2023-03-25,92353,1754.0,Visa,2018-05-29,
2023-06-13,44194,3225.62,MasterCard,2019-12-23,
2023-06-12,17088,2792.3,Visa,2018-08-21,2023-02-15
2023-11-05,36245,59.99,Amex,2018-05-24,
2023-04-09,43365,3966.28,MasterCard,2020-12-21,
2023-12-10,70436,910.65,Visa,2018-07-21,
2023-09-12,44799,4135.98,MasterCard,2021-08-10,
2023-11-04,5393,4773.85,Visa,2016-09-29,
2023-04-21,71528,4348.58,MasterCard,2021-10-02,
2023-04-15,73176,3510.17,Visa,2018-01-30,
2023-01-13,49039,3009.06,Visa,2022-09-17,
2023-08-31,88802,247.46,MasterCard,2019-09-20,
2023-06-20,57282,3440.3,MasterCard,2016-03-12,
2023-03-08,27710,338.45,Visa,2022-04-03,
2023-06-24,78927,4605.82,MasterCard,2022-10-06,
2023-04-29,84748,3834.07,MasterCard,2016-07-26,2023-08-30
2023-06-05,96186,2969.4,Visa,2020-05-10,
2023-02-08,88127,4957.17,Visa,2020-03-03,
2023-08-26,19750,4907.32,Visa,2019-09-05,2023-08-18
2023-03-04,32386,2595.97,MasterCard,2016-03-13,
2023-01-18,9843,4190.31,MasterCard,2018-05-24,
2023-05-05,82674,670.58,Visa,2016-05-06,
2023-08-30,82846,1588.3,Visa,2017-02-21,
2023-11-01,14108,3960.55,Visa,2021-08-31,
2023-04-13,91841,881.25,Amex,2018-02-21,
2023-06-19,73088,932.93,Visa,2016-08-25,
2023-07-24,27506,4886.1,Visa,2017-07-13,2023-11-29
2023-08-27,90297,2646.67,MasterCard,2015-04-26,
2023-06-03,9370,4793.41,MasterCard,2019-11-16,
2023-04-08,66405,873.94,Visa,2018-05-28,
2023-05-15,89729,2933.4,Amex,2017-05-05,
2023-02-18,39371,4518.92,Visa,2022-11-09,2023-01-24
2023-11-20,62240,4317.79,Amex,2015-12-15,
2023-08-05,54817,1476.77,Amex,2019-07-10,
2023-02-03,79208,4806.65,MasterCard,2020-01-23,
2023-04-01,6652,2635.07,Amex,2015-03-09,
2023-08-07,74634,2748.79,Amex,2017-06-20,
2023-05-06,75177,4355.22,Visa,2017-10-14,
2023-10-05,6809,2616.12,MasterCard,2015-05-27,
2023-10-03,68672,3570.18,Visa,2020-07-20,
2023-07-04,96524,1684.86,MasterCard,2016-11-10,
2023-10-18,63563,3006.14,MasterCard,2017-03-02,
2023-05-26,78548,3921.21,Amex,2015-11-01,
2023-08-25,64309,2194.19,MasterCard,2022-09-19,
2023-12-03,34604,3012.23,Visa,2016-06-15,
2023-07-12,97194,3171.41,Visa,2019-06-22,2023-07-29
2023-03-26,65499,1540.45,Amex,2016-09-04,
2023-09-02,34148,4771.3,Visa,2015-01-02,
2023-03-28,10196,4561.18,MasterCard,2018-06-10,
2023-04-25,16530,2575.67,Amex,2022-10-24,
2023-02-12,15400,881.13,Visa,2019-08-12,
2023-09-11,5908,1130.01,Visa,2019-10-29,
2023-10-21,54045,2530.68,MasterCard,2015-08-28,
2023-05-08,17666,3232.9,Visa,2020-07-02,
2023-12-14,29435,3578.04,MasterCard,2016-01-19,
2023-03-06,43259,2210.73,Amex,2018-11-24,
2023-07-05,94705,1178.21,Visa,2022-06-03,
2023-03-03,14707,3340.77,Amex,2021-09-04,
2023-12-04,12746,277.13,Visa,2018-01-04,2023-07-22
2023-01-25,17212,4314.53,Amex,2017-04-23,
2023-02-13,81394,285.85,MasterCard,2021-09-10,
2023-07-13,86699,799.74,Amex,2020-11-28,
2023-12-24,49821,2065.45,MasterCard,2019-12-30,
2023-11-28,75221,3971.04,Visa,2021-03-29,
2023-01-22,52674,2037.78,Visa,2015-09-12,
2023-08-09,93646,1570.4,Amex,2015-03-14,
2023-05-26,55895,1990.0,MasterCard,2022-06-05,
2023-12-05,54899,4380.47,Amex,2016-02-29,
2023-05-13,73843,2410.37,Visa,2017-07-08,
2023-01-14,51050,2212.21,Visa,2018-02-05,
2023-05-14,55448,4516.26,MasterCard,2017-01-10,
2023-11-29,91621,4226.12,Visa,2017-10-04,
2023-05-26,29153,2247.76,Visa,2019-08-27,
2023-09-01,53141,4364.16,Amex,2018-02-05,
2023-11-15,15269,4498.52,Amex,2016-01-22,
2023-08-22,8916,2743.51,Visa,2019-11-03,
2023-06-01,73062,222.93,Visa,2021-10-05,
2023-05-05,43345,2166.8,MasterCard,2015-09-13,
2023-10-14,8046,845.79,Amex,2022-01-11,
2023-11-06,4163,2284.71,MasterCard,2017-05-03,
2023-11-30,80267,1261.44,MasterCard,2017-10-05,
2023-01-30,31941,4429.43,Visa,2021-07-03,
2023-07-09,12155,761.91,Visa,2019-11-09,
2023-07-06,62241,4532.08,Visa,2017-11-16,
2023-10-19,59547,2310.63,MasterCard,2021-01-30,
2023-08-14,51259,3137.76,MasterCard,2018-09-25,
2023-12-05,45970,4012.33,MasterCard,2020-06-20,
2023-11-08,47313,109.86,MasterCard,2019-07-01,
2023-12-04,26709,4531.53,MasterCard,2021-07-09,
2023-02-17,30701,4788.91,Visa,2018-02-02,
2023-05-07,92455,4913.87,MasterCard,2019-04-19,2023-01-05
2023-02-27,94576,792.01,MasterCard,2018-10-10,
2023-09-26,89712,4677.93,MasterCard,2015-07-31,
2023-09-04,44670,688.28,Amex,2022-06-13,
2023-03-07,43417,2618.29,MasterCard,2021-12-14,
2023-03-13,64972,2585.96,Amex,2015-06-04,2023-08-16
2023-08-23,65835,2534.05,MasterCard,2021-02-01,
2023-01-26,19248,374.74,Amex,2015-11-22,2023-04-08
2023-02-22,65749,930.52,Visa,2017-05-06,
2023-07-01,28131,2389.18,MasterCard,2018-06-04,
2023-12-23,29325,4549.34,Visa,2017-07-07,
2023-08-14,33411,2347.94,Visa,2022-12-01,
2023-05-01,7315,2203.41,Visa,2019-04-19,
2023-07-18,47826,1012.41,MasterCard,2020-11-01,2023-01-20
2023-07-04,90815,2462.62,Amex,2021-10-03,
2023-07-02,84077,2170.27,Visa,2022-09-14,
2023-11-28,70445,3973.44,Visa,2016-06-30,2023-07-18
2023-09-03,3073,314.98,MasterCard,2016-02-01,
2023-11-24,99932,3592.92,Amex,2015-06-22,
2023-04-23,50560,4041.9,Visa,2022-01-13,
2023-05-25,20442,3019.07,Amex,2016-07-13,2023-09-07
2023-04-09,54405,2604.1,Amex,2020-05-24,
2023-08-09,69146,4545.7,Amex,2022-02-03,
2023-11-17,80744,1538.62,MasterCard,2020-09-27,
2023-12-02,36875,1688.38,Amex,2020-12-09,
2023-10-09,28131,318.31,Visa,2019-06-11,
2023-09-23,15200,3001.46,Visa,2021-02-14,
2023-02-23,25410,536.53,Amex,2017-07-16,
2023-06-15,28662,4518.55,Amex,2018-05-08,2023-08-20
2023-09-20,72210,490.74,Visa,2015-09-10,
2023-07-21,19884,1199.68,Visa,2019-09-10,
2023-11-05,57791,3291.16,MasterCard,2021-08-09,
2023-03-10,82274,3179.05,Visa,2022-08-10,2023-06-26
2023-10-27,85135,3399.84,Amex,2019-01-16,
2023-01-17,16668,2577.14,MasterCard,2015-03-20,
2023-07-11,30145,3882.82,MasterCard,2015-04-11,
2023-08-05,3676,2780.54,Visa,2017-07-23,2023-08-25
2023-05-19,37759,4697.51,MasterCard,2016-05-11,
2023-07-02,87377,2639.14,Visa,2016-08-31,
2023-03-01,5246,146.84,Amex,2019-07-05,
2023-04-29,95073,1536.88,Visa,2018-10-06,
2023-03-17,42666,1069.77,MasterCard,2015-09-03,
2023-09-25,60602,4593.88,Amex,2018-02-03,
2023-06-11,13530,2889.77,Amex,2017-02-23,
2023-02-15,76466,1121.26,Visa,2015-06-26,2023-11-04
2023-10-19,21036,2088.36,Amex,2017-10-10,2023-12-08
2023-12-01,83797,4518.42,Visa,2017-10-08,
2023-03-20,56479,4222.91,Visa,2016-11-26,
2023-05-10,6795,2755.4,Amex,2018-10-04,
2023-01-24,47063,648.16,Visa,2016-12-30,
2023-02-06,60413,652.0,MasterCard,2020-08-08,2023-07-08
2023-06-13,27474,3525.07,Amex,2019-07-02,
2023-09-02,58697,391.48,MasterCard,2019-03-24,2023-03-07
2023-03-01,47165,2101.36,Amex,2022-09-13,
2023-01-08,71977,3948.31,MasterCard,2016-06-21,
2023-10-14,28066,4449.11,Amex,2022-06-15,2023-08-13
2023-12-15,63110,1746.14,Amex,2015-05-19,
2023-02-08,91641,4642.15,Amex,2017-01-04,
2023-06-03,2688,1264.3,MasterCard,2016-09-16,
2023-02-05,56810,3694.1,Amex,2018-05-01,
2023-11-09,43420,748.57,Amex,2015-05-24,
2023-03-18,38909,4237.87,Visa,2018-05-20,
2023-03-15,86919,4689.17,Visa,2017-11-05,
2023-08-27,74584,3872.13,Visa,2018-08-06,
2023-08-04,37374,3329.2,MasterCard,2015-05-28,
2023-09-06,64386,2778.11,Amex,2019-05-01,
2023-02-07,3458,4414.28,Amex,2015-11-06,
2023-10-16,58487,877.48,Visa,2022-02-09,
2023-01-26,47808,3036.1,Visa,2019-12-23,2023-06-13
2023-11-20,44302,2185.66,Visa,2016-09-08,
2023-06-18,78211,2062.84,Amex,2022-04-14,
2023-01-08,70504,3078.13,Amex,2019-08-06,
2023-12-06,80304,1205.08,Visa,2017-11-10,
2023-04-17,94780,2379.16,MasterCard,2017-08-24,
2023-06-12,33988,3396.67,Visa,2021-05-18,
2023-08-08,7758,4602.55,Amex,2015-06-22,
2023-07-10,97692,4537.85,Visa,2017-10-13,
2023-11-17,31838,1515.89,Amex,2016-04-03,
2023-12-11,56442,4744.16,MasterCard,2022-08-12,
2023-03-12,5611,1993.45,Visa,2021-12-04,
2023-04-05,78965,4493.25,MasterCard,2018-11-17,
2023-10-04,5760,2256.41,MasterCard,2016-10-12,
2023-06-07,98541,4991.5,MasterCard,2021-12-06,
2023-06-05,14559,3882.17,Visa,2021-07-07,
2023-07-29,15871,1756.2,Amex,2015-02-21,2023-05-03
2023-05-16,83880,1138.05,Visa,2021-03-11,
2023-03-15,23419,4118.25,MasterCard,2017-06-10,
2023-06-17,75587,2712.56,MasterCard,2018-02-18,
2023-02-16,44072,2758.64,Amex,2015-12-05,
2023-12-05,56365,978.14,MasterCard,2016-04-10,
2023-05-11,45088,2222.72,Visa,2015-03-25,
2023-12-20,21248,2844.65,MasterCard,2016-02-21,2023-10-27
2023-08-27,14857,4306.24,Amex,2022-09-12,
2023-08-18,90724,3473.93,Amex,2021-12-14,
2023-08-16,83887,3851.71,MasterCard,2017-03-11,
2023-04-22,62936,3111.84,Visa,2018-11-24,
2023-05-05,9886,2978.07,Amex,2020-10-16,
2023-12-01,39954,4025.88,Visa,2020-03-19,2023-02-27
2023-11-19,73971,3388.42,MasterCard,2019-09-22,
2023-05-15,75120,446.5,Visa,2022-08-14,
2023-01-24,98915,1128.13,Amex,2017-08-30,
2023-08-21,89696,4599.25,Amex,2019-04-01,2023-09-28
2023-04-12,8963,2111.78,MasterCard,2016-09-06,
2023-03-04,13507,2490.48,Visa,2018-02-13,
2023-08-10,80737,4547.59,Visa,2015-10-12,2023-06-22
2023-10-01,115,1235.08,Visa,2017-02-23,
2023-07-15,64740,4119.74,Amex,2022-05-28,
2023-12-02,76711,2151.39,MasterCard,2015-09-23,
2023-04-12,66289,769.18,MasterCard,2016-07-02,
2023-12-24,98400,2369.28,Amex,2022-05-19,
2023-11-11,85071,4171.26,Amex,2020-03-11,
2023-01-01,70072,4962.75,Visa,2016-02-26,
2023-05-22,13356,2997.77,Amex,2019-12-24,
2023-03-15,87861,408.5,Visa,2016-10-08,
2023-05-27,37623,3855.4,Visa,2017-08-08,
2023-09-20,99944,358.07,Amex,2021-01-02,
2023-01-16,1101,2929.93,Amex,2018-03-01,
2023-08-20,64782,3021.31,Amex,2016-08-21,
2023-04-02,20434,1359.62,Visa,2016-08-25,2023-08-12
2023-11-28,52190,872.2,Amex,2015-02-04,
2023-06-28,87191,256.21,Amex,2022-06-01,
2023-09-14,88076,2476.3,Amex,2019-11-01,
2023-01-29,79800,4217.14,MasterCard,2020-08-20,2023-10-30
2023-03-06,39582,1705.66,Amex,2017-10-18,
2023-06-08,93341,4494.83,Visa,2016-02-25,
2023-11-22,16322,2722.75,MasterCard,2018-06-18,
2023-05-12,29983,2763.29,Visa,2019-09-19,
2023-04-15,20825,3158.54,Visa,2022-07-08,
2023-01-14,55001,2655.99,Visa,2017-09-19,
2023-07-08,47692,1356.12,Amex,2020-11-07,
2023-11-29,72847,4791.99,MasterCard,2020-12-18,
2023-08-03,91086,1382.73,Amex,2021-02-24,
2023-03-29,14348,4002.3,Amex,2019-07-29,
2023-03-28,40516,2471.86,Visa,2015-07-14,2023-05-07
